combination,r2,q2,mae,rmsd,threshold,model,predictions
"('nbo_atom_13', 'cm5_atom_13')",0.2518625064179182,-42.23093744518411,1.6328047905744585,4.645085665875634,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.64504313 0.66075778 0.63532796 0.7209325  2.26048569 0.92674696
 1.52709688 0.66014499 0.6692514  0.91475977 0.91500815 0.57234929
 0.61783144 0.62988407 0.58225121 0.64589128 0.63856651 0.63524977
 0.91426671 0.65701578 0.64595222 0.90449724 0.92772516 0.71037176
 0.77756117]"
"('nbo_atom_13', 'nbo_diff_11-12')",0.043304255275200876,-inf,inf,inf,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.66483388 0.58361349 0.92473144 0.86489902 0.98497216 0.71525704
 1.18905544 1.00874746 0.69198016 0.78509988 0.78524554 0.95552376
 1.00170344 0.94921596 0.84639166 0.60472175 0.71994473 0.76396911
 0.7279638  0.70068718 0.67795663 0.7083738  0.75336747 0.7928811
 0.99383295]"
"('nbo_atom_13', 'nbo_diff_3-5')",0.3443631719203588,-0.2834497283167656,0.6249986680886168,0.8003608419238322,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[ 0.62518362  0.36295963  0.37743489  0.91128808  1.11058491  1.33540829
  1.21372118  0.53194101  1.16274814  1.37887057  1.5494947  -0.06786325
  0.06247715  0.46165011  0.61387375  0.6818415   0.6920246   0.67429121
  1.08951258  1.47998032  0.52541463  1.09832515  0.70030984  0.87410396
  0.94939227]"
"('nbo_atom_13', 'nbo_diff_11-5')",0.026682000107791204,-inf,inf,inf,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.7211632  0.73276624 0.86107614 0.78030642 0.73898787 0.83019131
 1.11958271 1.07954536 0.85032234 0.82438367 0.81455423 0.93674792
 0.9229888  0.89200392 0.89916939 0.68367712 0.73515203 0.7531058
 0.69191552 0.64825126 0.73614549 0.69945003 0.91270695 0.76364155
 0.76713355]"
"('nbo_atom_13', 'hirshfeld_diff_11-12')",0.2644849666674508,0.16937888113051514,0.5294537654557033,0.6438695483367981,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.45429992 0.31327828 0.88570483 1.21123206 1.74476731 0.5628353
 1.38331489 1.17727243 0.60880115 0.6654163  0.66698768 0.69436467
 0.7993709  0.92582628 0.83526466 0.45114162 0.56418844 0.6441109
 0.6285832  0.46840023 0.52070351 0.71006549 0.65487634 1.26356901
 1.56059342]"
"('nbo_atom_13', 'hirshfeld_diff_3-5')",0.3463309054939294,-1.2402549791964295,0.673222733235725,1.057414172233839,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.52406862 0.49205595 0.49280114 0.51153364 0.62654257 1.5413506
 1.09763826 1.37944997 1.44059637 1.57891287 1.57740305 0.469508
 0.46333443 0.51241921 0.58444963 0.53391209 0.53777669 0.53600911
 0.8906931  0.6965248  0.51346798 0.82945255 1.52910952 0.52346073
 0.51249796]"
"('nbo_atom_13', 'hirshfeld_diff_11-5')",0.00921788367386911,-inf,inf,inf,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.81713894 0.82376806 0.78313581 0.79702626 0.68766435 0.85144812
 1.10190252 0.74898273 0.80693353 0.84516069 0.84628982 0.7842828
 0.78004906 0.78519268 0.79342422 0.8199862  0.80919021 0.80417149
 0.83884686 0.81594506 0.81260879 0.84175878 0.83385108 0.78900033
 0.77721045]"
"('nbo_atom_13', 'cm5_diff_11-12')",0.15814995450806135,-inf,inf,inf,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.88676323 1.08541153 0.48715764 1.09007512 0.69267001 1.13263751
 1.09131115 0.08045037 0.6551849  0.96143207 0.96062302 0.5815476
 0.42919706 0.40739847 0.47902983 0.89227352 0.75494795 0.66759336
 1.06503199 0.78204893 0.80995671 1.06505795 1.0500599  1.16599853
 1.12111048]"
"('nbo_atom_13', 'cm5_diff_3-5')",0.2710880643609396,-1.373570067945225,0.733181840500255,1.0884222958534757,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.61252264 0.63181242 0.64163879 0.57679847 0.61992558 1.47031137
 1.09240319 1.41934249 1.3798145  1.45193001 1.45102021 0.62033366
 0.59466144 0.62125453 0.59798771 0.60878462 0.60764652 0.61241672
 0.52206019 0.47006695 0.62150584 0.56200764 1.48568202 0.56962343
 0.5534179 ]"
"('nbo_atom_13', 'cm5_diff_11-5')",0.053389009618321714,-inf,inf,inf,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.87289785 0.90101274 0.65119837 1.08153044 0.92420774 0.76137136
 1.15634357 0.41091322 0.78674054 0.7229538  0.73532054 0.70820745
 0.751155   0.65577449 0.63328997 0.88204508 0.82147214 0.78609353
 0.8156686  0.94888711 0.83258546 0.82097606 0.62638067 1.04878268
 1.05916039]"
"('nbo_atom_13', 'dihedral_[5, 4, 6, 11]')",0.2817406209338803,-1.3260621919665647,0.7450995326630612,1.0774746528464954,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.56571336 0.57378372 0.55216756 0.65362349 0.60996368 1.46436988
 1.0954628  0.83932936 0.75721402 1.46064242 1.44275767 0.36483322
 0.38541607 0.54616946 0.51580657 0.56296876 0.56632379 0.55640105
 0.92417618 1.21348262 0.55322666 1.331717   1.59724225 0.54224144
 0.71993581]"
"('nbo_atom_13', 'angle_[11, 12, 5]')",0.8305537392450455,0.7919591007810528,0.2557055822908568,0.32223355478747806,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[ 0.07003478  0.26079195  0.26893035  1.45969528  1.57953645  1.78715133
  1.34952927  0.98517244  1.08595491  1.50958786  1.51067613  0.23681834
  0.2744998   0.18854017 -0.07469612  0.05413541  0.07129758  0.11500103
  1.25688429  0.56105183  0.13870281  1.06906607  1.68850572  1.64358517
  1.30451598]"
"('nbo_atom_13', 'bond_length_4-6')",0.2800390414676356,-1.3826366468165738,0.7043111434644632,1.0904990958944,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.46642125 0.49876876 0.59236315 0.49157871 0.59779996 1.31676129
 1.09184338 1.36843156 1.42464103 1.27453742 1.28344343 0.6084171
 0.61295177 0.54025946 0.59788767 0.31910636 0.47216103 0.4881958
 1.16009414 1.22414654 0.49088053 1.21501146 1.25692036 0.58552583
 0.4168208 ]"
"('nbo_atom_13', 'bond_length_5-11')",0.09040490460355954,-inf,inf,inf,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.786053   0.79747236 0.75937586 0.81547678 0.78334901 1.05419209
 1.12911847 0.43101632 0.41044942 1.07218884 1.05722818 0.58195824
 0.48078009 0.72684336 0.81889307 0.80449969 0.77071196 0.75799923
 0.99636649 0.5263699  0.77260491 1.12668839 1.15863151 0.82551509
 0.95118657]"
"('nbo_atom_13', 'bond_length_12-13')",0.09111134082787309,-inf,inf,inf,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.73758844 0.69346406 0.77127602 0.75831635 1.667522   0.75140481
 1.36866821 0.75922736 0.70886682 0.79471691 0.79645202 0.78126247
 0.81496195 0.77556804 0.71754693 0.73319513 0.75876881 0.76781765
 0.77138456 0.76235546 0.73195545 0.76166875 0.76572407 0.73463352
 0.71062304]"
"('nbo_atom_13', 'bond_length_12-14')",0.10923942042621015,-inf,inf,inf,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.74911862 0.75404318 0.74254407 0.75698814 1.7779921  0.74677309
 1.39281626 0.74974642 0.75874021 0.74166114 0.74172169 0.74318326
 0.73914593 0.74301074 0.75155014 0.74966048 0.74585922 0.74444219
 0.74578723 0.74864246 0.74947312 0.7455968  0.74303515 0.76168255
 0.77175462]"
"('nbo_atom_13', 'bond_length_11-12')",0.248320228863547,0.1383227252190804,0.5702948082662751,0.6557959358242221,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.66884522 0.70328492 0.65388394 1.37235896 1.67570607 0.58142293
 1.34967976 0.6621966  0.69511755 0.5356521  0.53885975 0.68359159
 0.6987241  0.65095588 0.62081461 0.67739432 0.64593296 0.62792824
 0.65653334 0.68071615 0.65080659 0.68684362 0.56539201 1.43501415
 1.67731345]"
"('nbo_atom_13', 'aniso')",0.08151891280307277,-inf,inf,inf,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[1.04571699 0.98600524 0.96443209 0.90737193 0.89518784 0.82614016
 1.15779705 0.77752077 0.77189099 0.90569078 0.83409037 0.95379927
 0.67569675 0.904812   0.84440251 0.23614994 0.67364913 0.3483772
 0.91136931 0.81982088 0.46477853 0.84787361 0.90802729 0.85310681
 0.88126138]"
"('nbo_atom_13', 'iso')",0.1907119092133125,-inf,inf,inf,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.28655626 0.38806862 0.42232657 1.00104614 0.53842874 1.03359808
 1.06284621 1.1262553  1.01942778 0.89054818 0.93152813 0.18360304
 0.66108689 0.35467528 0.56410419 1.10955158 1.07476266 1.01594471
 1.02131486 1.45131105 0.94419107 0.77234205 0.97249368 0.75985834
 0.80909943]"
"('nbo_atom_13', 'energy')",0.04793341603965007,-inf,inf,inf,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.77276346 0.56775717 0.83186422 0.89042153 0.93699205 0.68516923
 1.17847038 0.71881208 0.51223536 0.92464253 0.92288423 0.85196363
 0.87799454 0.91065271 0.90874182 0.54572522 0.79182187 0.70177178
 0.89688524 0.83150344 0.53531418 0.88932554 0.82783164 0.87591869
 1.00750628]"
"('nbo_atom_13', 'cone_angle_deg')",0.008001986686028029,-inf,inf,inf,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.81000621 0.81301123 0.80726437 0.8233415  0.73842736 0.79139044
 1.11426225 0.80713551 0.81146689 0.78836699 0.78857213 0.80424492
 0.80268782 0.80724488 0.80905545 0.80992159 0.80841662 0.80753388
 0.79399524 0.81228759 0.81005517 0.79361581 0.79095899 0.82824236
 0.82346363]"
"('nbo_atom_13', '%Vbur_first')",0.4043664600447576,0.19115514444136172,0.5514004443726895,0.6353733794453876,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.6545567  0.65095208 0.64093712 2.21162327 1.50803037 0.71081101
 1.3014174  0.92446174 0.93502706 0.71168802 0.70875056 0.0861161
 0.16153002 0.61751704 0.56258747 0.65478122 0.65369752 0.64953334
 0.61713283 0.60278006 0.65917746 0.67502293 0.70602143 1.77103527
 1.01978081]"
"('nbo_atom_13', '%Vbur_second')",0.5986492789969782,0.16889488557759047,0.4877921310616585,0.6440571095534545,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[ 0.50062273  0.6461389   0.49149182  2.51971186  1.32079436  1.05995122
  1.25067509  0.75892677  0.89897675  0.92556383  0.92539615 -0.14969347
  0.04540716  0.27753231  0.28060692  0.65760658  0.54784684  0.49386949
  0.91537815  0.61953644  0.50006887  0.72415091  0.98058868  1.79327498
  1.41054549]"
"('nbo_atom_13', 'Δ%Vbur(second-first)')",0.6474174195686349,-0.5714371720129017,0.49222681595990614,0.885614894982133,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[ 0.40180998  0.70117435  0.40145402  2.30655045  0.83776407  1.45039861
  1.12803522  0.54680184  0.81563845  1.17727474  1.1809787  -0.11996766
  0.16754186  0.00275393  0.08677904  0.71794057  0.49761628  0.39439867
  1.28871976  0.71271729  0.39442314  0.82320425  1.29674912  1.45551282
  1.72869931]"
"('nbo_atom_13', 'Vbur1_volume_A3')",0.4043664593092038,0.19115514834473324,0.5514004436820426,0.6353733779122763,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.6545567  0.65095208 0.64093713 2.21162326 1.50803038 0.71081101
 1.30141741 0.92446174 0.93502706 0.71168801 0.70875056 0.0861161
 0.16153002 0.61751704 0.56258748 0.65478122 0.65369751 0.64953334
 0.61713283 0.60278006 0.65917745 0.67502293 0.70602144 1.77103527
 1.0197808 ]"
"('nbo_atom_13', 'Free1_volume_A3')",0.4043664602504089,0.19115514467837424,0.5514004444022408,0.6353733793522972,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.6545567  0.65095208 0.64093713 2.21162327 1.50803037 0.71081101
 1.3014174  0.92446174 0.93502706 0.71168802 0.70875056 0.0861161
 0.16153002 0.61751704 0.56258747 0.65478121 0.65369752 0.64953334
 0.61713283 0.60278006 0.65917746 0.67502293 0.70602144 1.77103527
 1.01978081]"
"('nbo_atom_13', 'Vbur2_volume_A3')",0.598649278443524,0.16889488401745012,0.4877921314363335,0.6440571101579626,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[ 0.50062273  0.6461389   0.49149182  2.51971186  1.32079436  1.05995122
  1.25067509  0.75892677  0.89897675  0.92556383  0.92539615 -0.14969347
  0.04540716  0.27753231  0.28060692  0.65760658  0.54784684  0.49386949
  0.91537814  0.61953644  0.50006887  0.72415091  0.98058867  1.79327498
  1.41054549]"
"('nbo_atom_13', 'Free2_volume_A3')",0.598649278961041,0.1688948866785165,0.4877921307562761,0.6440571091268784,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[ 0.50062273  0.6461389   0.49149182  2.51971186  1.32079436  1.05995122
  1.25067509  0.75892677  0.89897675  0.92556383  0.92539615 -0.14969347
  0.04540716  0.27753231  0.28060692  0.65760658  0.54784684  0.49386949
  0.91537814  0.61953644  0.50006887  0.72415091  0.98058868  1.79327498
  1.41054549]"
"('hirshfeld_atom_3', 'hirshfeld_atom_11')",0.37787390733619575,0.2141839844675545,0.5323836783109724,0.6262631226325025,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.41231578 0.35245193 0.62177767 0.54391939 0.72970663 1.24442832
 1.75819632 1.83941962 1.49261945 1.30730773 1.29645005 0.58240974
 0.58632728 0.62572698 0.67964423 0.40445633 0.4760508  0.50748716
 0.62872935 0.59302506 0.43972593 0.54801162 1.35449342 0.63713957
 0.73314846]"
"('hirshfeld_atom_3', 'hirshfeld_atom_5')",0.3476652365828137,0.23208247120884817,0.5098352982514749,0.6190898613337765,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.54002976 0.54531179 0.51700067 0.52708133 0.54768997 1.40099271
 1.53986799 1.57428795 1.54825224 1.4119169  1.40295084 0.47925084
 0.47595353 0.51741748 0.57912062 0.54073563 0.5434126  0.53956092
 0.75386616 0.68458557 0.53715436 0.67330092 1.44124246 0.53100024
 0.54298535]"
"('hirshfeld_atom_3', 'hirshfeld_atom_12')",0.8506722942211092,0.7914431910681602,0.2729057220822603,0.32263285243608564,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[ 0.33599831  0.36942526  0.17644835  1.43411812  2.08376008  1.5172504
  1.35162885  1.42711676  1.55622276  1.48868088  1.48385447 -0.34297909
 -0.11421344  0.23490193  0.09372267  0.36153908  0.28763184  0.29551931
  0.8098932   0.31362049  0.34604052  0.89659286  1.49098195  1.08504808
  1.4121652 ]"
"('hirshfeld_atom_3', 'hirshfeld_atom_13')",0.38512609256565067,-0.30762154364302896,0.590504507144555,0.8078624732396508,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.52155076 0.54226776 0.4956951  0.52219804 0.91654106 1.31622661
 2.07524097 1.46662002 1.43801436 1.31255309 1.3031634  0.44447219
 0.44627018 0.49092301 0.54193493 0.52144548 0.51833455 0.51259925
 0.73901091 0.64328246 0.52131647 0.66382606 1.3588521  0.52525387
 0.5573762 ]"
"('hirshfeld_atom_3', 'cm5_atom_3')",0.3562107402304683,0.24009406046562198,0.5069258621474646,0.6158519497666776,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.53332043 0.55598521 0.49067755 0.50972458 0.55087738 1.27833775
 1.60130463 1.72105183 1.63689273 1.29064344 1.2709402  0.42428925
 0.42237266 0.49473028 0.60989133 0.53123019 0.53637536 0.52772694
 0.89724015 0.8113134  0.52960557 0.7374002  1.37657701 0.51447929
 0.54198144]"
"('hirshfeld_atom_3', 'cm5_atom_11')",0.6534320899861349,0.5499226604465426,0.3846230556498396,0.4739581275399025,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[ 0.68158021  0.94953632 -0.04265444  1.15977607  1.05985884  1.71426743
  1.0203829   1.08064853  1.97825975  1.49526034  1.48997608 -0.0493686
 -0.03989881 -0.07516591 -0.02310719  0.68648782  0.47511471  0.35398698
  0.819421    0.78581544  0.57813604  0.72939977  1.56175243  1.01378041
  0.99172271]"
"('hirshfeld_atom_3', 'cm5_atom_5')",0.47138702624532114,0.2813641010915383,0.5162782579926989,0.5988952317244031,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.42910077 0.21252235 0.28811163 0.76139999 0.94562532 1.3042261
 2.01361866 1.27333872 1.69907103 1.46506771 1.49826995 0.44400623
 0.65334891 0.34643827 0.32846184 0.46032159 0.47954188 0.46437714
 0.61010976 1.14613463 0.36526354 0.46652767 1.03587246 0.79262411
 0.91158856]"
"('hirshfeld_atom_3', 'cm5_atom_12')",0.3571757526901277,0.19758391195371572,0.5399555571504598,0.6328433414232615,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.56223789 0.56648795 0.50269876 0.60899326 0.64732622 1.28176718
 1.67071637 1.71582924 1.71103499 1.29149554 1.28368693 0.43088605
 0.4998681  0.52713915 0.5526081  0.5610284  0.55706655 0.55590769
 0.63261972 0.72668437 0.56499025 0.55347829 1.30129227 0.53133874
 0.55778682]"
"('hirshfeld_atom_3', 'cm5_atom_13')",0.3511061329267904,-5.094936331590006,0.8170906899775349,1.7441385765810007,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.5415584  0.55563346 0.51952099 0.53323746 0.59736748 1.35266838
 1.75129623 1.56322449 1.52431281 1.35629387 1.34632992 0.47665988
 0.47591632 0.51595035 0.57173006 0.5407334  0.54191497 0.53739331
 0.73352555 0.67464172 0.54044319 0.65264075 1.40041152 0.53553866
 0.55602566]"
"('hirshfeld_atom_3', 'nbo_diff_11-12')",0.3774129382501361,0.21155180720474642,0.5345201422393684,0.627311114415794,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.41560595 0.35245949 0.63054813 0.58415001 0.75309134 1.28311913
 1.74098585 1.78317043 1.45261673 1.35399377 1.34392216 0.61874247
 0.65930848 0.64960526 0.61298731 0.36011803 0.46774945 0.50371608
 0.656527   0.58677874 0.42578368 0.5550869  1.36798608 0.52033673
 0.7165796 ]"
"('hirshfeld_atom_3', 'nbo_diff_3-5')",0.4377286387700027,0.2889265454114095,0.5009953928263146,0.5957357108200425,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.51781452 0.37528712 0.35760009 0.67500266 0.73945043 1.48507181
 1.78071406 1.17491752 1.51631082 1.51232665 1.60475957 0.07064888
 0.14329076 0.4043146  0.53548647 0.55033723 0.55674576 0.54316152
 0.90995237 1.10762241 0.45900596 0.85933131 1.14783367 0.65601902
 0.71196362]"
"('hirshfeld_atom_3', 'nbo_diff_11-5')",0.37059337201162834,0.25996688039505544,0.4986896246779741,0.6077458186624132,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.61574044 0.6170429  0.4170325  0.52704863 0.54507757 1.43622011
 1.50099875 1.4009652  1.63675964 1.44877352 1.44892368 0.27656271
 0.28941894 0.37490661 0.43651574 0.66102422 0.59941127 0.57204137
 0.86312964 0.86523204 0.59578879 0.75717407 1.39161118 0.55113351
 0.56643579]"
"('hirshfeld_atom_3', 'hirshfeld_diff_11-12')",0.6307983164320741,0.5251103659530794,0.4140724313899164,0.486847277951505,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.16110737 0.02235822 0.59507092 0.94495102 1.59923473 1.13931084
 1.92348762 2.0328119  1.38673009 1.25652013 1.2474894  0.35252193
 0.4626094  0.63417516 0.596475   0.15635166 0.27973368 0.36006287
 0.53848146 0.32243521 0.22904129 0.53590577 1.28951734 1.00059117
 1.32799469]"
"('hirshfeld_atom_3', 'hirshfeld_diff_3-5')",0.3476652365828139,0.23208247120884817,0.509835298251475,0.6190898613337765,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.54002976 0.54531179 0.51700067 0.52708133 0.54768997 1.40099271
 1.53986799 1.57428795 1.54825224 1.4119169  1.40295084 0.47925084
 0.47595353 0.51741748 0.57912062 0.54073563 0.5434126  0.53956092
 0.75386616 0.68458557 0.53715436 0.67330092 1.44124246 0.53100024
 0.54298535]"
"('hirshfeld_atom_3', 'hirshfeld_diff_11-5')",0.35561996239801574,0.20585923070251944,0.5334702107176502,0.6295716269285984,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.51188955 0.51561373 0.56815528 0.54501139 0.6239369  1.28437334
 1.64957954 1.78213698 1.60302561 1.29884564 1.28505287 0.52182942
 0.52405602 0.55902407 0.61007687 0.50450841 0.52951355 0.5360098
 0.64377322 0.65470192 0.52259462 0.55095961 1.37744809 0.57130267
 0.62154972]"
"('hirshfeld_atom_3', 'cm5_diff_11-12')",0.5334821995728063,0.4018610818260204,0.4253151227455671,0.5463833186531786,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.59854728 0.8002216  0.18312386 0.79131638 0.6974199  1.81292233
 0.94092579 1.03997048 1.55144063 1.65961287 1.64710904 0.23276638
 0.08575078 0.10068685 0.22671961 0.60168811 0.47387808 0.38401863
 0.99918156 0.66203828 0.5187401  0.89889995 1.79272734 0.86374508
 0.8315179 ]"
"('hirshfeld_atom_3', 'cm5_diff_3-5')",0.3843808758447663,0.2590350088227379,0.5045342312085827,0.6081283440254175,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.5050267  0.50134414 0.42325116 0.5264817  0.61030895 1.17475579
 1.71834759 1.76241102 1.71598273 1.21694915 1.19564379 0.36435431
 0.39643119 0.44380517 0.59847788 0.50721181 0.51702979 0.50243823
 1.03227553 1.00198456 0.48932558 0.79389538 1.26580687 0.53846352
 0.59296627]"
"('hirshfeld_atom_3', 'cm5_diff_11-5')",0.6893285267771462,0.5807921018019901,0.3760109184129752,0.4574157658527699,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[ 5.89899990e-01  6.78190586e-01 -1.12467866e-01  1.21771233e+00
  1.23672933e+00  1.62098688e+00  1.38463574e+00  9.38390902e-01
  2.00164325e+00  1.53066451e+00  1.55219234e+00  7.86346800e-05
  1.41437756e-01 -1.02072712e-01 -9.75906937e-02  6.14387004e-01
  4.43063157e-01  3.31202803e-01  7.31436794e-01  1.06324759e+00
  4.61262949e-01  6.04999288e-01  1.29528950e+00  1.11072116e+00
  1.15892760e+00]"
"('hirshfeld_atom_3', 'dihedral_[5, 4, 6, 11]')",0.3840486338733212,0.27476484926150535,0.5008574174227963,0.6016387827047575,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.50239151 0.51297385 0.48200531 0.53503199 0.58154833 1.54119972
 1.31046224 1.42454882 1.35148001 1.54613829 1.53011633 0.36455912
 0.37399638 0.47698958 0.50380035 0.50007733 0.50488314 0.49758018
 0.80925361 0.91102461 0.49517981 0.93748934 1.64171494 0.48318473
 0.5773393 ]"
"('hirshfeld_atom_3', 'angle_[11, 12, 5]')",0.8341569255225021,0.773678895604746,0.25644955829358523,0.3360925827215606,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[ 0.07777218  0.25081904  0.25610881  1.34028798  1.54734803  1.85089059
  1.15200527  1.1819541   1.25864097  1.60339982  1.60188834  0.21745088
  0.25374931  0.18248291 -0.04674787  0.06267126  0.08101801  0.12046187
  1.20677159  0.56169896  0.1394147   1.01384047  1.77509923  1.5061787
  1.19976366]"
"('hirshfeld_atom_3', 'bond_length_4-6')",0.3472319500702118,0.221122103052668,0.5128326626202817,0.6234922951103554,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.53938546 0.55204784 0.52339355 0.52783875 0.54996113 1.37891602
 1.55554898 1.61231048 1.57194371 1.38367007 1.37387699 0.48461634
 0.48254633 0.51842786 0.57783699 0.53311153 0.54123777 0.53778583
 0.74398702 0.70201575 0.53881316 0.66370855 1.42602915 0.53314142
 0.54281813]"
"('hirshfeld_atom_3', 'bond_length_5-11')",0.4150501371613988,0.2925300401756412,0.4944347850866452,0.5942242937142662,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.5282557  0.54342567 0.48962146 0.54210698 0.70740167 1.60790421
 1.22089054 1.3406582  1.27146953 1.63562728 1.61282441 0.30320164
 0.22227269 0.46009671 0.58811073 0.54165217 0.52044554 0.50706147
 0.89691264 0.46179871 0.5148143  0.91590485 1.74824406 0.54893957
 0.6653281 ]"
"('hirshfeld_atom_3', 'bond_length_12-13')",0.35234402595558467,-69.0005360401059,1.6681169546858028,5.910811152291295,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.54180246 0.55425014 0.51976014 0.52827202 0.56389667 1.41589927
 1.32127547 1.66593945 1.62018833 1.42262251 1.41169612 0.47725537
 0.47479587 0.51636713 0.57829189 0.54062814 0.54357927 0.53924952
 0.73623217 0.68858188 0.54024585 0.64747835 1.469088   0.53038852
 0.54718431]"
"('hirshfeld_atom_3', 'bond_length_12-14')",0.47490323259725176,-691.6079756706172,4.1442411805282555,18.592600828775893,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.46833354 0.47941339 0.44396845 0.46607647 1.78077239 1.36703008
 1.56578178 1.62868352 1.58325362 1.37531822 1.36440024 0.40249956
 0.40090681 0.44164696 0.50524478 0.46699815 0.47001591 0.46549052
 0.66996831 0.62278294 0.46620077 0.57694548 1.42005446 0.46948562
 0.49369687]"
"('hirshfeld_atom_3', 'bond_length_11-12')",0.8310896315588365,0.7792113673324195,0.2692873469557601,0.3319592358291364,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.24059351 0.29716837 0.19700787 1.25670309 2.01551924 1.30405976
 1.62359858 1.76406544 1.73769595 1.25673045 1.2469596  0.1850862
 0.21197424 0.1891181  0.21492462 0.25042058 0.21462943 0.1846214
 0.49484966 0.46357016 0.21067709 0.41625044 1.35650406 1.34541155
 1.71682945]"
"('hirshfeld_atom_3', 'aniso')",0.3994273950309827,0.28169067077511234,0.47406944866986267,0.5987591382929902,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.74868832 0.7068117  0.66380142 0.62324918 0.74202859 1.38981958
 1.4399055  1.58533934 1.53294118 1.46606785 1.39664467 0.61595407
 0.38641292 0.61162179 0.61435738 0.07662545 0.44416113 0.17152721
 0.82329216 0.70189497 0.26551644 0.68636672 1.50901232 0.57805614
 0.61487279]"
"('hirshfeld_atom_3', 'iso')",0.3832104657057439,0.24425323664050191,0.5060628994045194,0.6141642729692054,0.2,<modeling.LinearRegressionModel object at 0x000001C7693CA9A0>,"[0.3309765  0.3902744  0.37943956 0.66785473 0.45876396 1.39137434
 1.56398346 1.63582052 1.547387   1.32716353 1.33839791 0.22943614
 0.45980346 0.34383534 0.49510897 0.73040999 0.71584103 0.68377027
 0.84352124 1.01462395 0.64966282 0.6516204  1.40402763 0.55223499
 0.5896367 ]"
