combination,r2,q2,mae,rmsd,threshold,model,predictions
"('-9-16-', '-17-18-', 'Dist_2-3', 'L')",0.31606958697544785,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.77574918 0.82453629 0.77916498 0.71867302 0.75516207 0.87035415
 0.95915236 0.87093023 0.87298044 0.69312974 0.81256973 0.60812776
 0.53030135 0.66304243 0.66996623]"
"('-9-16-', '-17-18-', 'Dist_2-9', 'Dist_18-20')",0.29909497220482695,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.72182562 0.82262483 0.74160765 0.69461812 0.88788888 0.89670287
 0.90564226 0.89695244 0.60914142 0.58366737 0.72165328 0.69939636
 0.62039228 0.74052639 0.8612002 ]"
"('-9-16-', '-17-18-', 'Dist_2-9', 'Dist_16-17')",0.5685088049776146,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.7938316  0.87227202 0.8871865  0.77452704 0.92647234 0.74836369
 0.98328444 0.93140587 0.67294397 0.5208133  0.82726746 0.57977634
 0.51481221 0.58373591 0.78714728]"
"('-9-16-', '-17-18-', 'Dist_2-9', 'Dist_10-17')",0.3431369199132033,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.70609025 0.8764684  0.80421749 0.82791189 0.88690215 0.91865286
 0.78527944 0.71658742 0.76526237 0.62078268 0.83056014 0.57078071
 0.51062751 0.72666214 0.85705452]"
"('-9-16-', '-17-18-', 'Dist_2-9', 'dip_x')",0.23245428466410167,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.81821262 0.79769885 0.73200008 0.80726054 0.90703126 0.94340036
 0.81339505 0.70755004 0.6323312  0.60124725 0.7217967  0.77858352
 0.61968335 0.71921648 0.80443266]"
"('-9-16-', '-17-18-', 'Dist_2-9', 'dip_y')",0.3226373563101934,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.83620937 0.88798694 0.80852285 0.8663925  0.88800608 0.78363684
 0.68264839 0.77638978 0.66581371 0.53630592 0.74386701 0.62604813
 0.59677794 0.78999156 0.91524294]"
"('-9-16-', '-17-18-', 'Dist_2-9', 'dip_z')",0.23601827588965285,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.7198212  0.86715885 0.80560126 0.7524523  0.87363833 0.91734939
 0.85611131 0.7277257  0.68179052 0.54954305 0.70604053 0.75133438
 0.63583184 0.73168664 0.82775466]"
"('-9-16-', '-17-18-', 'Dist_2-9', 'B1')",0.4383521138276598,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.80476215 0.87187633 0.7750981  0.91950007 0.86026262 0.93181828
 0.94475825 0.74298854 0.64076607 0.60275761 0.72110673 0.75645798
 0.62068698 0.47633027 0.73466997]"
"('-9-16-', '-17-18-', 'Dist_2-9', 'B5')",0.2109916875153529,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.75519832 0.8449666  0.75931774 0.77281264 0.90333758 0.90934302
 0.8058079  0.70382845 0.6582104  0.61763908 0.72428076 0.70254081
 0.61708165 0.76140017 0.86807486]"
"('-9-16-', '-17-18-', 'Dist_2-9', 'L')",0.39656848554336654,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.83769328 0.89181662 0.81645636 0.72295763 0.81611117 0.94012409
 0.9461899  0.78450718 0.72054763 0.54447603 0.8248153  0.65476212
 0.51735114 0.67200789 0.71402362]"
"('-9-16-', '-17-18-', 'Dist_18-20', 'Dist_16-17')",0.5679443548945002,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.80943543 0.87219838 0.90930826 0.79563381 0.91657398 0.71418572
 0.9766346  0.91914522 0.70161585 0.5368558  0.83407558 0.57421957
 0.50806469 0.56915252 0.76674058]"
"('-9-16-', '-17-18-', 'Dist_18-20', 'Dist_10-17')",0.4389356900895597,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.65580141 0.8575429  0.78744029 0.73637151 0.91428297 0.92271759
 0.88663435 0.88730551 0.71194092 0.58574932 0.82655206 0.54905322
 0.51522793 0.71774262 0.84947738]"
"('-9-16-', '-17-18-', 'Dist_18-20', 'dip_x')",0.2838383998314614,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.76940354 0.69359164 0.71506748 0.713406   0.91595806 0.89985684
 0.92568302 0.94699147 0.65967518 0.66652671 0.70203151 0.79091638
 0.64100803 0.70124233 0.66248178]"
"('-9-16-', '-17-18-', 'Dist_18-20', 'dip_y')",0.3463157557528417,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.75723258 0.8071315  0.82258879 0.75504606 0.84810513 0.64825164
 0.77363847 1.08023621 0.73401758 0.63050588 0.7148876  0.58543602
 0.62749352 0.81058873 0.80868025]"
"('-9-16-', '-17-18-', 'Dist_18-20', 'dip_z')",0.17790608000336017,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.6977233  0.75990527 0.76208338 0.67183696 0.8144591  0.78926992
 0.90569397 0.97479189 0.71757387 0.71583387 0.68136706 0.72631095
 0.66181382 0.76268319 0.76249344]"
"('-9-16-', '-17-18-', 'Dist_18-20', 'B1')",0.37369241955244226,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.73004088 0.78095701 0.78033763 0.80685231 0.80200513 0.8093902
 1.01691122 0.98233664 0.72367488 0.73035485 0.68209528 0.75001921
 0.6614268  0.51687737 0.63056057]"
"('-9-16-', '-17-18-', 'Dist_18-20', 'B5')",0.19078008395821466,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.73366123 0.76886596 0.74553905 0.68766425 0.78630762 0.79914522
 0.9064102  0.9826386  0.67333094 0.67933817 0.68365935 0.75431213
 0.65929843 0.7461846  0.79748422]"
"('-9-16-', '-17-18-', 'Dist_18-20', 'L')",0.3197497472915801,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.78522246 0.81765324 0.81991606 0.66271374 0.76458991 0.83581604
 0.98315089 0.94303207 0.79245103 0.66292515 0.78249951 0.66556815
 0.56094827 0.69508862 0.63226483]"
"('-9-16-', '-17-18-', 'Dist_16-17', 'Dist_10-17')",0.5817670214775139,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.77057322 0.88215148 0.88873893 0.78901032 0.93073215 0.77396381
 0.96041565 0.90722715 0.70176021 0.52707089 0.85211847 0.54438863
 0.48978829 0.59196928 0.79393149]"
"('-9-16-', '-17-18-', 'Dist_16-17', 'dip_x')",0.6123320670034479,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.840136   0.81650887 0.86523448 0.8042252  0.97847899 0.79814255
 0.99308086 0.91785995 0.66290494 0.51493512 0.83332163 0.63104826
 0.50888835 0.54415772 0.69491705]"
"('-9-16-', '-17-18-', 'Dist_16-17', 'dip_y')",0.5888866465482785,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.81860148 0.87828828 0.9174906  0.81369037 0.91783308 0.6675008
 0.91693937 0.96657151 0.7114713  0.5231135  0.82904579 0.53709918
 0.51291201 0.61028041 0.7830023 ]"
"('-9-16-', '-17-18-', 'Dist_16-17', 'dip_z')",0.5675461775177895,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.81535478 0.85860036 0.88138341 0.78419422 0.91835935 0.7163104
 0.97735621 0.95162032 0.6753123  0.55164442 0.8352809  0.56544879
 0.50680492 0.57992595 0.78624364]"
"('-9-16-', '-17-18-', 'Dist_16-17', 'B1')",0.5999280817110471,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.80116421 0.86298017 0.89377519 0.83281564 0.89519191 0.73727318
 1.02286535 0.94045169 0.70614979 0.57065344 0.80854786 0.60975063
 0.53396871 0.48578695 0.70246525]"
"('-9-16-', '-17-18-', 'Dist_16-17', 'B5')",0.5637524853745512,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.79359758 0.86328914 0.89760602 0.77369616 0.91583963 0.72110881
 0.98888408 0.95059729 0.69377525 0.54060468 0.82631202 0.57713938
 0.51597282 0.57892199 0.76649511]"
"('-9-16-', '-17-18-', 'Dist_16-17', 'L')",0.563884155231835,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.79157411 0.86250063 0.89742361 0.77563194 0.91954944 0.71812385
 0.98692713 0.95124913 0.69076817 0.54045996 0.82461826 0.57694032
 0.51764235 0.57893239 0.77149868]"
"('-9-16-', '-17-18-', 'Dist_10-17', 'dip_x')",0.3967183217594994,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.76176515 0.8252302  0.77150515 0.85625056 0.95265437 0.99125821
 0.79842584 0.69151317 0.72490407 0.59008803 0.83308233 0.63487613
 0.50807815 0.68520266 0.77900595]"
"('-9-16-', '-17-18-', 'Dist_10-17', 'dip_y')",0.38804055833900986,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.74942944 0.89410719 0.83587375 0.8753704  0.89043914 0.83090643
 0.70607461 0.75652705 0.77832697 0.59057014 0.82938544 0.52468682
 0.51146014 0.75775023 0.87293222]"
"('-9-16-', '-17-18-', 'Dist_10-17', 'dip_z')",0.3582377161555528,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.66683875 0.88950119 0.83977635 0.8059545  0.88967203 0.92635492
 0.81807713 0.7222305  0.79282598 0.58698672 0.81781991 0.58795872
 0.5237355  0.71599742 0.82011034]"
"('-9-16-', '-17-18-', 'Dist_10-17', 'B1')",0.5456420053460314,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.7318869  0.89639782 0.82447687 0.95247424 0.87555966 0.93900106
 0.91186586 0.73987303 0.76704391 0.62833716 0.82474182 0.60169074
 0.51690736 0.47604444 0.7175391 ]"
"('-9-16-', '-17-18-', 'Dist_10-17', 'B5')",0.35606792963215805,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.73791157 0.88619317 0.79070009 0.83785296 0.85946313 0.92959443
 0.79289336 0.72785827 0.71990449 0.57811636 0.82790388 0.60532563
 0.51312257 0.70919735 0.8878027 ]"
"('-9-16-', '-17-18-', 'Dist_10-17', 'L')",0.42638555623136687,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.7650924  0.8939011  0.83949509 0.77322651 0.83523202 0.92720457
 0.88674056 0.76892011 0.80598666 0.59334831 0.87249787 0.56013821
 0.46943507 0.68066087 0.73196062]"
"('-9-16-', '-17-18-', 'dip_x', 'dip_y')",0.36084054739640326,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.96137535 0.74035318 0.79630204 0.97269204 0.95426972 0.76054771
 0.61738292 0.79807202 0.7371063  0.59680232 0.73661238 0.71485201
 0.60463681 0.7476806  0.66515459]"
"('-9-16-', '-17-18-', 'dip_x', 'dip_z')",0.1437693301105747,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.79226929 0.72673229 0.77481314 0.79875265 0.86741115 0.88288187
 0.83074108 0.74314411 0.76097215 0.69096095 0.6776126  0.85111745
 0.66519851 0.70981468 0.63141808]"
"('-9-16-', '-17-18-', 'dip_x', 'B1')",0.2622561329588823,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.81777734 0.76948901 0.77861259 0.91249899 0.79927903 0.83289003
 0.90198213 0.77931428 0.76024973 0.76030089 0.67806279 0.81811682
 0.66481738 0.52510053 0.60534843]"
"('-9-16-', '-17-18-', 'dip_x', 'B5')",0.1328519594741937,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.85575049 0.72372569 0.7276416  0.82765001 0.8392959  0.87812163
 0.80025943 0.74705701 0.69760375 0.69654069 0.68844413 0.85527212
 0.6538421  0.71128093 0.70135451]"
"('-9-16-', '-17-18-', 'dip_x', 'L')",0.3175624720599082,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.87540739 0.79103009 0.80889609 0.74774035 0.79912876 0.90140499
 0.93503252 0.80421438 0.80142952 0.65421236 0.79773795 0.72983926
 0.54532494 0.65767814 0.55476322]"
"('-9-16-', '-17-18-', 'dip_y', 'dip_z')",0.20540984596756118,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.75530562 0.848755   0.9140018  0.8369455  0.8017772  0.64533914
 0.69500084 0.85023312 0.86895892 0.63220447 0.68034519 0.67118971
 0.66207248 0.8063232  0.73538778]"
"('-9-16-', '-17-18-', 'dip_y', 'B1')",0.4679082967690178,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.87796585 0.8601725  0.8807108  1.05887443 0.78955457 0.63647431
 0.76787699 0.87863319 0.81805679 0.68966815 0.70576204 0.65217508
 0.63632815 0.51169022 0.63989691]"
"('-9-16-', '-17-18-', 'dip_y', 'B5')",0.17552153850582008,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.86970905 0.83031789 0.81374322 0.88032289 0.75517869 0.66766051
 0.66239873 0.84473326 0.74224683 0.64725039 0.69776949 0.70464887
 0.64379202 0.79550207 0.84856608]"
"('-9-16-', '-17-18-', 'dip_y', 'L')",0.41354998265597487,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.89955527 0.88580343 0.90479797 0.80028454 0.75407304 0.71304383
 0.81061665 0.89618421 0.87066136 0.60307043 0.82921719 0.55843848
 0.51324498 0.72868653 0.63616206]"
"('-9-16-', '-17-18-', 'dip_z', 'B1')",0.2513880680299051,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.79954366 0.79402951 0.79257227 0.91466144 0.76194349 0.79515019
 0.90856936 0.79546292 0.77589361 0.78260044 0.67237128 0.79473322
 0.67057253 0.51637579 0.62936026]"
"('-9-16-', '-17-18-', 'dip_z', 'B5')",0.08690395326201683,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.75898531 0.80999419 0.80945789 0.76774184 0.72897797 0.80120635
 0.83969669 0.8011493  0.75273397 0.65391647 0.65763391 0.84185038
 0.68517792 0.7320102  0.76330758]"
"('-9-16-', '-17-18-', 'dip_z', 'L')",0.2884337667585145,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.88486016 0.83202526 0.81282992 0.72595064 0.72607781 0.83860652
 0.92597861 0.83528899 0.81523806 0.69692751 0.82183927 0.65407658
 0.52108008 0.68862245 0.62443811]"
"('-9-16-', '-17-18-', 'B1', 'B5')",0.2582659487487766,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.81615278 0.80233293 0.78696229 0.91660654 0.74245316 0.8031248
 0.91226632 0.8036644  0.74911794 0.74869715 0.67212971 0.81666592
 0.67071619 0.51079167 0.65215817]"
"('-9-16-', '-17-18-', 'B1', 'L')",0.34515832537663416,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.83299272 0.83294614 0.83609222 0.81664957 0.73799756 0.83343437
 0.97557586 0.83107983 0.82404638 0.70956953 0.76085832 0.72006438
 0.5824383  0.5482371  0.5618577 ]"
"('-9-16-', '-17-18-', 'B5', 'L')",0.2991089079294812,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.87496625 0.8508533  0.82618089 0.72827409 0.69774278 0.85178307
 0.94734155 0.84881549 0.78715413 0.62411791 0.79903894 0.71483835
 0.54395636 0.66503031 0.64374656]"
"('-9-16-', '-18-19-', '-18-20-', 'Dist_1-2')",0.57732809749069,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.67066089 0.87832294 0.6870978  0.81686782 0.97739039 0.97990289
 0.7844117  0.96305293 0.57614565 0.48253415 0.8217355  0.66249547
 0.59464149 0.66323176 0.8453486 ]"
"('-9-16-', '-18-19-', '-18-20-', 'Dist_2-3')",0.42564188534642033,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.63659674 0.92367936 0.69315356 0.814711   0.95405583 0.96899378
 0.85184448 0.72103794 0.76041394 0.61099754 0.81891488 0.64973445
 0.51191518 0.68428371 0.80350758]"
"('-9-16-', '-18-19-', '-18-20-', 'Dist_2-9')",0.21225487623641137,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.77796688 0.88662679 0.73787765 0.76755684 0.90213741 0.88583605
 0.71613869 0.66916769 0.6513359  0.60125268 0.82096833 0.75857656
 0.66847442 0.70736553 0.85255857]"
"('-9-16-', '-18-19-', '-18-20-', 'Dist_18-20')",0.46873097880963155,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.68795604 0.9186658  0.67470062 0.66779061 1.00757471 0.87295486
 0.82523655 0.89726206 0.59549096 0.53261763 0.88734543 0.7083451
 0.60782456 0.69387171 0.82620334]"
"('-9-16-', '-18-19-', '-18-20-', 'Dist_16-17')",0.6226422440592272,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.78882776 0.93599874 0.87033696 0.77806182 0.98789293 0.76800207
 0.9080333  0.85632008 0.65063008 0.47886979 0.91402139 0.60562973
 0.5268851  0.55575317 0.77857705]"
"('-9-16-', '-18-19-', '-18-20-', 'Dist_10-17')",0.34287806338032223,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.68974291 0.89822213 0.82816141 0.79540835 0.90886791 0.94085629
 0.75810924 0.69130542 0.73389855 0.59589331 0.86591585 0.60647635
 0.56207695 0.69945938 0.82944594]"
"('-9-16-', '-18-19-', '-18-20-', 'dip_x')",0.19170341757508202,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.79361169 0.8715687  0.72216039 0.78108276 0.91732648 0.85800082
 0.66376991 0.64518107 0.69281015 0.64559743 0.85784257 0.80177425
 0.69002177 0.68736093 0.77573105]"
"('-9-16-', '-18-19-', '-18-20-', 'dip_y')",0.29384152410736997,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.79359072 0.94081716 0.85840771 0.8547645  0.92098037 0.73403847
 0.56561142 0.70313218 0.70518575 0.57633664 0.82150866 0.71716962
 0.66889453 0.76816294 0.77523932]"
"('-9-16-', '-18-19-', '-18-20-', 'dip_z')",0.18692687554082776,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.76639072 0.90214594 0.73860788 0.77070802 0.90495247 0.83838559
 0.66135758 0.64394485 0.70420254 0.64017217 0.8578407  0.78997703
 0.69003522 0.70016371 0.79495554]"
"('-9-16-', '-18-19-', '-18-20-', 'B1')",0.31654590966663587,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.80092986 0.90869345 0.73473711 0.83854854 0.89008132 0.84422262
 0.71391299 0.66794793 0.7126244  0.66011735 0.9135063  0.79287417
 0.73600592 0.47851991 0.71111809]"
"('-9-16-', '-18-19-', '-18-20-', 'B5')",0.197419416595227,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.75069845 0.90185079 0.73755478 0.79153362 0.93810637 0.83385175
 0.66526015 0.62221321 0.72407453 0.66943021 0.83531977 0.76524592
 0.65075504 0.73719956 0.78074583]"
"('-9-16-', '-18-19-', '-18-20-', 'L')",0.3673258969373685,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.83630329 0.94232556 0.78334561 0.69985372 0.85810438 0.88243374
 0.7763992  0.70867956 0.76577644 0.57890506 0.98832141 0.69814381
 0.60846766 0.60875001 0.66803052]"
"('-9-16-', '-18-19-', 'Dist_1-2', 'Dist_2-3')",0.5356948095587828,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.70232361 0.82552292 0.64325157 0.81610533 0.92908884 0.937345
 0.79088827 1.03353731 0.61841421 0.52850086 0.81455405 0.61333154
 0.59651871 0.66282919 0.89162857]"
"('-9-16-', '-18-19-', 'Dist_1-2', 'Dist_2-9')",0.5549270826790186,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.69425298 0.80761158 0.61098508 0.83174828 0.91850585 0.89977772
 0.77142073 1.09445078 0.66330064 0.56597125 0.83030357 0.59298675
 0.59114944 0.65607196 0.87530335]"
"('-9-16-', '-18-19-', 'Dist_1-2', 'Dist_18-20')",0.5481495679586256,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.69777903 0.8231076  0.66192116 0.87208634 0.91975139 0.97535831
 0.76298232 1.01092206 0.61646442 0.51665211 0.79240235 0.61696459
 0.59762366 0.65526521 0.88455943]"
"('-9-16-', '-18-19-', 'Dist_1-2', 'Dist_16-17')",0.6543668901122852,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.75792078 0.86872364 0.76590218 0.79746335 0.95793141 0.82570907
 0.90379685 1.01481356 0.64247252 0.48717958 0.87364892 0.55217836
 0.52862572 0.57885074 0.84862329]"
"('-9-16-', '-18-19-', 'Dist_1-2', 'Dist_10-17')",0.5490365381539263,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.67926754 0.84045497 0.68926958 0.81735202 0.93283447 0.9640594
 0.80789559 0.99216784 0.63811591 0.52257167 0.82477487 0.5789179
 0.56544362 0.66564212 0.88507247]"
"('-9-16-', '-18-19-', 'Dist_1-2', 'dip_x')",0.5509454961588649,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.72675505 0.79799607 0.63400738 0.8198794  0.95930258 0.97517863
 0.79242505 1.01445282 0.60718661 0.51947135 0.82901649 0.64238918
 0.60667483 0.63292416 0.84618035]"
"('-9-16-', '-18-19-', 'Dist_1-2', 'dip_y')",0.5949255004409977,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.72745479 0.8404242  0.71868562 0.87079208 0.92503754 0.84723707
 0.72449292 1.09057359 0.64424925 0.49688177 0.79226272 0.54523272
 0.58551001 0.70704517 0.88796052]"
"('-9-16-', '-18-19-', 'Dist_1-2', 'dip_z')",0.5488084284607511,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.67502743 0.84303337 0.65891072 0.78523876 0.9375005  0.94185504
 0.79016379 1.02940213 0.64904332 0.49988716 0.84934579 0.61522174
 0.62522094 0.63110619 0.87288308]"
"('-9-16-', '-18-19-', 'Dist_1-2', 'B1')",0.6542771070273654,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.72631637 0.84532682 0.65164958 0.87209216 0.92195527 0.94614781
 0.8367633  1.03139924 0.63316975 0.5402061  0.87746487 0.62786926
 0.64812308 0.44684753 0.79850883]"
"('-9-16-', '-18-19-', 'Dist_1-2', 'B5')",0.5608289234505147,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.67002414 0.8217023  0.63751228 0.83713537 0.9753043  0.92944373
 0.80361555 1.02053997 0.66636409 0.56642347 0.79127581 0.56252222
 0.54375938 0.705168   0.87304936]"
"('-9-16-', '-18-19-', 'Dist_1-2', 'L')",0.618910164431797,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.75529153 0.86418375 0.68665866 0.75665694 0.89267264 0.95559772
 0.85746118 1.03071877 0.68058597 0.49832812 0.91570038 0.56820917
 0.5532146  0.59898984 0.78957072]"
"('-9-16-', '-18-19-', 'Dist_2-3', 'Dist_2-9')",0.30974650808979287,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.72805188 0.8406473  0.65948032 0.78793279 0.87468275 0.92445288
 0.85707272 0.79020127 0.7481829  0.6353177  0.7887646  0.60523538
 0.55479648 0.69308242 0.91593859]"
"('-9-16-', '-18-19-', 'Dist_2-3', 'Dist_18-20')",0.3644763474934518,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.73295369 0.82603502 0.59787493 0.69778959 0.90323902 0.8126138
 0.84916902 0.9643877  0.72912472 0.64902587 0.85899928 0.60345121
 0.5827138  0.69339798 0.90306435]"
"('-9-16-', '-18-19-', 'Dist_2-3', 'Dist_16-17')",0.5902378324921597,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.80958325 0.88654471 0.82333809 0.77975171 0.94106626 0.73293362
 0.93312515 0.92077488 0.70895481 0.53012367 0.90459131 0.54383571
 0.51119754 0.55426714 0.82375212]"
"('-9-16-', '-18-19-', 'Dist_2-3', 'Dist_10-17')",0.34947205795715397,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.68654059 0.86235965 0.76856178 0.80287487 0.88001349 0.92890368
 0.80912593 0.75608511 0.79254917 0.63715257 0.8492388  0.5455472
 0.52566835 0.69445191 0.86476687]"
"('-9-16-', '-18-19-', 'Dist_2-3', 'dip_x')",0.3438668956808303,-inf,inf,inf,0.8,<M3_modeler.modeling.LinearRegressionModel object at 0x00000208D46BAAC0>,"[0.77717811 0.74733046 0.58740109 0.817716   0.92351204 0.95875167
 0.84605886 0.80025438 0.81494158 0.68975822 0.84374499 0.63942519
 0.56039731 0.61364098 0.7837291 ]"
