combination,r2,q2,mae,rmsd,threshold
"('PC1', 'PC4', 'PC5', 'PC6')",0.1454159093419387,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC5', 'PC7')",0.1420786716032939,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC5', 'PC8')",0.2423202750583182,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC5', 'PC9')",0.11767299141718157,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC5', 'PC10')",0.1834786900222365,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC5', 'PC11')",0.11599826965721527,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC5', 'PC12')",0.12861112218739146,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC5', 'PC13')",0.16381092615736614,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC5', 'PC14')",0.13379959467134617,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC5', 'PC15')",0.11467528439150187,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC5', 'PC16')",0.11468161103128005,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC5', 'PC17')",0.20000454855445504,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC5', 'PC18')",0.13809000569434826,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC5', 'PC19')",0.12958422192751617,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC5', 'PC20')",0.11841297952906871,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC6', 'PC7')",0.15969480814838122,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC6', 'PC8')",0.2599364116029286,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC6', 'PC9')",0.13528912796108072,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC6', 'PC10')",0.20109482656994604,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC6', 'PC11')",0.1336144062013891,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC6', 'PC12')",0.1462272587316613,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC6', 'PC13')",0.18142706270038067,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC6', 'PC14')",0.15141573121480223,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC6', 'PC15')",0.1322914209356315,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC6', 'PC16')",0.1322977475754109,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC6', 'PC17')",0.21762068510210386,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC6', 'PC18')",0.15570614223921408,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC6', 'PC19')",0.1472003584657413,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC6', 'PC20')",0.13602911607281476,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC7', 'PC8')",0.2565991738692548,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC7', 'PC9')",0.1319518902227622,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC7', 'PC10')",0.19775758883549388,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC7', 'PC11')",0.13027716846347104,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC7', 'PC12')",0.1428900209884012,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC7', 'PC13')",0.17808982496285564,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC7', 'PC14')",0.1480784934754088,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC7', 'PC15')",0.12895418319743823,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC7', 'PC16')",0.1289605098372094,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC7', 'PC17')",0.21428344736143445,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC7', 'PC18')",0.15236890450087814,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC7', 'PC19')",0.14386312073410756,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC7', 'PC20')",0.13269187833297702,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC8', 'PC9')",0.2321934936786043,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC8', 'PC10')",0.2979991922806101,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC8', 'PC11')",0.23051877191922654,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC8', 'PC12')",0.24313162443387637,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC8', 'PC13')",0.27833142842235625,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC8', 'PC14')",0.24832009691846935,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC8', 'PC15')",0.22919578665265095,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC8', 'PC16')",0.22920211329239182,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC8', 'PC17')",0.31452505080440785,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC8', 'PC18')",0.25261050795057294,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC8', 'PC19')",0.24410472418682383,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC8', 'PC20')",0.23293348179062245,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC9', 'PC10')",0.1733519086418197,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC9', 'PC11')",0.10587148827623538,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC9', 'PC12')",0.1184843408064189,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC9', 'PC13')",0.15368414477583525,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC9', 'PC14')",0.12367281329065549,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC9', 'PC15')",0.10454850301069929,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC9', 'PC16')",0.10455482965047891,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC9', 'PC17')",0.18987776717273175,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC9', 'PC18')",0.12796322431418639,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC9', 'PC19')",0.1194574405466029,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC9', 'PC20')",0.10828619814801,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC10', 'PC11')",0.1716771868817546,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC10', 'PC12')",0.18429003940892597,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC10', 'PC13')",0.21948984338269684,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC10', 'PC14')",0.18947851190419118,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC10', 'PC15')",0.17035420161656611,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC10', 'PC16')",0.1703605282563574,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC10', 'PC17')",0.25568346577929824,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC10', 'PC18')",0.19376892291870984,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC10', 'PC19')",0.1852631391549907,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC10', 'PC20')",0.17409189675305325,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC11', 'PC12')",0.11680961904624332,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC11', 'PC13')",0.15200942301647724,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC11', 'PC14')",0.12199809153058372,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC11', 'PC15')",0.10287378125090874,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC11', 'PC16')",0.10288010789068647,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC11', 'PC17')",0.18820304541239075,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC11', 'PC18')",0.12628850255494828,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC11', 'PC19')",0.11778271878671565,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC11', 'PC20')",0.10661147638807389,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC12', 'PC13')",0.16462227554276787,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC12', 'PC14')",0.13461094405793317,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC12', 'PC15')",0.11548663378115775,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC12', 'PC16')",0.1154929604209044,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC12', 'PC17')",0.2008158979411817,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC12', 'PC18')",0.13890135508389156,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC12', 'PC19')",0.1303955713187741,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC12', 'PC20')",0.11922432891718082,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC13', 'PC14')",0.1698107480288179,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC13', 'PC15')",0.1506864377502889,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC13', 'PC16')",0.15069276439006873,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC13', 'PC17')",0.23601570191397037,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC13', 'PC18')",0.17410115905072165,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC13', 'PC19')",0.16559537528644008,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC13', 'PC20')",0.15442413288790247,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC14', 'PC15')",0.1206751062650746,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC14', 'PC16')",0.12068143290486832,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC14', 'PC17')",0.20600437042589792,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC14', 'PC18')",0.14408982756928945,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC14', 'PC19')",0.13558404380240818,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC14', 'PC20')",0.1244128014023329,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC15', 'PC16')",0.10155712262506145,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC15', 'PC17')",0.18688006014733194,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC15', 'PC18')",0.12496551728866212,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC15', 'PC19')",0.11645973352126937,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC15', 'PC20')",0.10528849112255356,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC16', 'PC17')",0.18688638678715752,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC16', 'PC18')",0.12497184392843497,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC16', 'PC19')",0.11646606016105521,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC16', 'PC20')",0.1052948177623344,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC17', 'PC18')",0.2102947814532592,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC17', 'PC19')",0.20178899768411163,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC17', 'PC20')",0.19061775528416236,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC18', 'PC19')",0.13987445482400562,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC18', 'PC20')",0.1287032124264742,-inf,inf,inf,0.85
"('PC1', 'PC4', 'PC19', 'PC20')",0.12019742865861327,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC6', 'PC7')",0.10590582394812431,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC6', 'PC8')",0.20614742740235537,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC6', 'PC9')",0.08150014376315706,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC6', 'PC10')",0.14730584237075017,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC6', 'PC11')",0.07982542200340936,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC6', 'PC12')",0.0924382745340886,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC6', 'PC13')",0.12763807850436582,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC6', 'PC14')",0.09762674701745266,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC6', 'PC15')",0.0785024367373176,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC6', 'PC16')",0.0785087633771202,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC6', 'PC17')",0.16383170090738286,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC6', 'PC18')",0.10191715804165491,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC6', 'PC19')",0.09341137426682988,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC6', 'PC20')",0.0822401318746192,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC7', 'PC8')",0.20281018966737785,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC7', 'PC9')",0.07816290602353493,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC7', 'PC10')",0.14396860463499428,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC7', 'PC11')",0.07648818426418746,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC7', 'PC12')",0.08910103678952486,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC7', 'PC13')",0.12430084076553727,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC7', 'PC14')",0.09428950927675572,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC7', 'PC15')",0.07516519899782037,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC7', 'PC16')",0.07517152563761531,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC7', 'PC17')",0.16049446316540994,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC7', 'PC18')",0.09857992030201534,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC7', 'PC19')",0.09007413653389251,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC7', 'PC20')",0.07890289413347784,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC8', 'PC9')",0.1784045094790605,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC8', 'PC10')",0.2442102080797942,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC8', 'PC11')",0.17672978771962677,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC8', 'PC12')",0.1893426402346835,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC8', 'PC13')",0.22454244422472136,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC8', 'PC14')",0.19453111271949997,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC8', 'PC15')",0.17540680245271711,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC8', 'PC16')",0.1754131290924813,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC8', 'PC17')",0.2607360666080669,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC8', 'PC18')",0.19882152375139373,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC8', 'PC19')",0.19031573998629236,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC8', 'PC20')",0.17914449759080708,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC9', 'PC10')",0.11956292444365346,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC9', 'PC11')",0.052082504079285274,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC9', 'PC12')",0.0646953566098758,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC9', 'PC13')",0.0998951605808499,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC9', 'PC14')",0.06988382909433521,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC9', 'PC15')",0.05075951881341478,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC9', 'PC16')",0.05076584545321772,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC9', 'PC17')",0.13608878297904048,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC9', 'PC18')",0.07417424011765661,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC9', 'PC19')",0.06566845634872065,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC9', 'PC20')",0.054497213950843726,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC10', 'PC11')",0.11788820268353228,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC10', 'PC12')",0.13050105521111066,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC10', 'PC13')",0.1657008591864393,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC10', 'PC14')",0.13568952770659903,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC10', 'PC15')",0.11656521741800963,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC10', 'PC16')",0.116571544057824,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC10', 'PC17')",0.20189448158433454,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC10', 'PC18')",0.13997993872090808,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC10', 'PC19')",0.13147415495583636,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC10', 'PC20')",0.120302912554615,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC11', 'PC12')",0.06302063484964437,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC11', 'PC13')",0.09822043882143583,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC11', 'PC14')",0.06820910733420749,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC11', 'PC15')",0.049084797053568274,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC11', 'PC16')",0.04909112369336954,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC11', 'PC17')",0.1344140612186433,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC11', 'PC18')",0.07249951835836266,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC11', 'PC19')",0.06399373458877755,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC11', 'PC20')",0.05282249219085178,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC12', 'PC13')",0.11083329134813347,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC12', 'PC14')",0.08082195986196428,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC12', 'PC15')",0.06169764958422441,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC12', 'PC16')",0.06170397622399437,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC12', 'PC17')",0.14702691374784127,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC12', 'PC18')",0.08511237088771284,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC12', 'PC19')",0.07660658712124313,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC12', 'PC20')",0.0654353447203655,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC13', 'PC14')",0.11602176383440699,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC13', 'PC15')",0.0968974535549132,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC13', 'PC16')",0.09690378019471657,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC13', 'PC17')",0.1822267177221878,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC13', 'PC18')",0.1203121748561008,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC13', 'PC19')",0.11180639109046675,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC13', 'PC20')",0.10063514869264512,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC14', 'PC15')",0.06688612206836442,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC14', 'PC16')",0.06689244870818134,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC14', 'PC17')",0.15221538623278075,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC14', 'PC18')",0.0903008433733341,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC14', 'PC19')",0.08179505960510058,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC14', 'PC20')",0.07062381720574096,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC15', 'PC16')",0.047768138427410234,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC15', 'PC17')",0.13309107595325043,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC15', 'PC18')",0.07117653309174254,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC15', 'PC19')",0.06267074932299721,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC15', 'PC20')",0.05149950692499716,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC16', 'PC17')",0.1330974025930992,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC16', 'PC18')",0.07118285973153837,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC16', 'PC19')",0.06267707596280625,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC16', 'PC20')",0.05150583356480132,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC17', 'PC18')",0.1565057972599324,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC17', 'PC19')",0.14800001348943248,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC17', 'PC20')",0.1368287710901992,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC18', 'PC19')",0.0860854706264883,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC18', 'PC20')",0.07491422822967253,-inf,inf,inf,0.85
"('PC1', 'PC5', 'PC19', 'PC20')",0.06640844446045935,-inf,inf,inf,0.85
"('PC1', 'PC6', 'PC7', 'PC8')",0.2204263262074022,-inf,inf,inf,0.85
"('PC1', 'PC6', 'PC7', 'PC9')",0.09577904256284775,-inf,inf,inf,0.85
"('PC1', 'PC6', 'PC7', 'PC10')",0.1615847411781176,-inf,inf,inf,0.85
"('PC1', 'PC6', 'PC7', 'PC11')",0.0941043208037754,-inf,inf,inf,0.85
"('PC1', 'PC6', 'PC7', 'PC12')",0.10671717332920849,-inf,inf,inf,0.85
"('PC1', 'PC6', 'PC7', 'PC13')",0.14191697730396546,-inf,inf,inf,0.85
"('PC1', 'PC6', 'PC7', 'PC14')",0.11190564581562557,-inf,inf,inf,0.85
"('PC1', 'PC6', 'PC7', 'PC15')",0.09278133553736401,-inf,inf,inf,0.85
"('PC1', 'PC6', 'PC7', 'PC16')",0.09278766217715984,-inf,inf,inf,0.85
"('PC1', 'PC6', 'PC7', 'PC17')",0.17811059970847287,-inf,inf,inf,0.85
"('PC1', 'PC6', 'PC7', 'PC18')",0.11619605684229495,-inf,inf,inf,0.85
"('PC1', 'PC6', 'PC7', 'PC19')",0.10769027306753143,-inf,inf,inf,0.85
"('PC1', 'PC6', 'PC7', 'PC20')",0.09651903067263778,-inf,inf,inf,0.85
"('PC1', 'PC6', 'PC8', 'PC9')",0.1960206460178966,-inf,inf,inf,0.85
"('PC1', 'PC6', 'PC8', 'PC10')",0.2618263446224408,-inf,inf,inf,0.85
"('PC1', 'PC6', 'PC8', 'PC11')",0.19434592425873753,-inf,inf,inf,0.85
"('PC1', 'PC6', 'PC8', 'PC12')",0.20695877677389063,-inf,inf,inf,0.85
"('PC1', 'PC6', 'PC8', 'PC13')",0.24215858076267316,-inf,inf,inf,0.85
"('PC1', 'PC6', 'PC8', 'PC14')",0.21214724925789274,-inf,inf,inf,0.85
"('PC1', 'PC6', 'PC8', 'PC15')",0.19302293899178358,-inf,inf,inf,0.85
"('PC1', 'PC6', 'PC8', 'PC16')",0.19302926563154899,-inf,inf,inf,0.85
"('PC1', 'PC6', 'PC8', 'PC17')",0.2783522031506529,-inf,inf,inf,0.85
"('PC1', 'PC6', 'PC8', 'PC18')",0.2164376602911965,-inf,inf,inf,0.85
"('PC1', 'PC6', 'PC8', 'PC19')",0.20793187651945477,-inf,inf,inf,0.85
"('PC1', 'PC6', 'PC8', 'PC20')",0.1967606341294902,-inf,inf,inf,0.85
"('PC1', 'PC6', 'PC9', 'PC10')",0.13717906098558885,-inf,inf,inf,0.85
"('PC1', 'PC6', 'PC9', 'PC11')",0.06969864061768483,-inf,inf,inf,0.85
"('PC1', 'PC6', 'PC9', 'PC12')",0.08231149314837116,-inf,inf,inf,0.85
"('PC1', 'PC6', 'PC9', 'PC13')",0.11751129711809016,-inf,inf,inf,0.85
"('PC1', 'PC6', 'PC9', 'PC14')",0.0874999656320169,-inf,inf,inf,0.85
"('PC1', 'PC6', 'PC9', 'PC15')",0.06837565535177015,-inf,inf,inf,0.85
"('PC1', 'PC6', 'PC9', 'PC16')",0.06838198199157419,-inf,inf,inf,0.85
"('PC1', 'PC6', 'PC9', 'PC17')",0.15370491952091503,-inf,inf,inf,0.85
"('PC1', 'PC6', 'PC9', 'PC18')",0.09179037665674816,-inf,inf,inf,0.85
"('PC1', 'PC6', 'PC9', 'PC19')",0.08328459288117163,-inf,inf,inf,0.85
"('PC1', 'PC6', 'PC9', 'PC20')",0.07211335048881562,-inf,inf,inf,0.85
"('PC1', 'PC6', 'PC10', 'PC11')",0.13550433922574223,-inf,inf,inf,0.85
"('PC1', 'PC6', 'PC10', 'PC12')",0.14811719175341653,-inf,inf,inf,0.85
"('PC1', 'PC6', 'PC10', 'PC13')",0.18331699572749016,-inf,inf,inf,0.85
"('PC1', 'PC6', 'PC10', 'PC14')",0.1533056642480911,-inf,inf,inf,0.85
"('PC1', 'PC6', 'PC10', 'PC15')",0.1341813539601754,-inf,inf,inf,0.85
"('PC1', 'PC6', 'PC10', 'PC16')",0.1341876805999911,-inf,inf,inf,0.85
"('PC1', 'PC6', 'PC10', 'PC17')",0.21951061813002004,-inf,inf,inf,0.85
"('PC1', 'PC6', 'PC10', 'PC18')",0.15759607526380992,-inf,inf,inf,0.85
"('PC1', 'PC6', 'PC10', 'PC19')",0.14909029149209785,-inf,inf,inf,0.85
"('PC1', 'PC6', 'PC10', 'PC20')",0.1379190490963974,-inf,inf,inf,0.85
"('PC1', 'PC6', 'PC11', 'PC12')",0.08063677138841452,-inf,inf,inf,0.85
"('PC1', 'PC6', 'PC11', 'PC13')",0.11583657535895109,-inf,inf,inf,0.85
"('PC1', 'PC6', 'PC11', 'PC14')",0.08582524387216406,-inf,inf,inf,0.85
"('PC1', 'PC6', 'PC11', 'PC15')",0.06670093359219842,-inf,inf,inf,0.85
"('PC1', 'PC6', 'PC11', 'PC16')",0.06670726023200102,-inf,inf,inf,0.85
"('PC1', 'PC6', 'PC11', 'PC17')",0.15203019776079296,-inf,inf,inf,0.85
"('PC1', 'PC6', 'PC11', 'PC18')",0.09011565489772899,-inf,inf,inf,0.85
"('PC1', 'PC6', 'PC11', 'PC19')",0.08160987112150342,-inf,inf,inf,0.85
"('PC1', 'PC6', 'PC11', 'PC20')",0.07043862872909867,-inf,inf,inf,0.85
"('PC1', 'PC6', 'PC12', 'PC13')",0.12844942788574443,-inf,inf,inf,0.85
"('PC1', 'PC6', 'PC12', 'PC14')",0.09843809640001666,-inf,inf,inf,0.85
"('PC1', 'PC6', 'PC12', 'PC15')",0.07931378612295037,-inf,inf,inf,0.85
"('PC1', 'PC6', 'PC12', 'PC16')",0.07932011276272133,-inf,inf,inf,0.85
"('PC1', 'PC6', 'PC12', 'PC17')",0.16464305029008686,-inf,inf,inf,0.85
"('PC1', 'PC6', 'PC12', 'PC18')",0.10272850742717532,-inf,inf,inf,0.85
"('PC1', 'PC6', 'PC12', 'PC19')",0.09422272365406481,-inf,inf,inf,0.85
"('PC1', 'PC6', 'PC12', 'PC20')",0.08305148125870809,-inf,inf,inf,0.85
"('PC1', 'PC6', 'PC13', 'PC14')",0.13363790037120404,-inf,inf,inf,0.85
"('PC1', 'PC6', 'PC13', 'PC15')",0.11451359009238404,-inf,inf,inf,0.85
"('PC1', 'PC6', 'PC13', 'PC16')",0.11451991673218842,-inf,inf,inf,0.85
