combination,r2,q2,mae,rmsd,threshold,model
"('cross', '-18-19-', 'Dist(2, 9)', 'Dist(10, 17)')",0.2694218091761349,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-19-', 'Dist(2, 9)', 'dip_x')",0.3646562333039961,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-19-', 'Dist(2, 9)', 'dip_y')",0.2547646566072487,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-19-', 'Dist(2, 9)', 'dip_z')",0.25184000455226374,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-19-', 'Dist(2, 9)', 'B1')",0.29172663682945044,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-19-', 'Dist(2, 9)', 'B5')",0.24123863971840254,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-19-', 'Dist(2, 9)', 'L')",0.19922341720517223,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-19-', 'Dist(18, 20)', 'Dist(16, 17)')",0.6010327435579854,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-19-', 'Dist(18, 20)', 'Dist(10, 17)')",0.42266352199114066,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-19-', 'Dist(18, 20)', 'dip_x')",0.4482800947678669,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-19-', 'Dist(18, 20)', 'dip_y')",0.3170378413741668,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-19-', 'Dist(18, 20)', 'dip_z')",0.29638314079939687,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-19-', 'Dist(18, 20)', 'B1')",0.44120788469947403,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-19-', 'Dist(18, 20)', 'B5')",0.32823397247246444,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-19-', 'Dist(18, 20)', 'L')",0.2794832207569047,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-19-', 'Dist(16, 17)', 'Dist(10, 17)')",0.5817151954394111,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-19-', 'Dist(16, 17)', 'dip_x')",0.6570341841896932,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-19-', 'Dist(16, 17)', 'dip_y')",0.5849318990028076,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-19-', 'Dist(16, 17)', 'dip_z')",0.5791834610308435,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-19-', 'Dist(16, 17)', 'B1')",0.6363584271497787,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-19-', 'Dist(16, 17)', 'B5')",0.5838718147244947,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-19-', 'Dist(16, 17)', 'L')",0.6089016332885733,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-19-', 'Dist(10, 17)', 'dip_x')",0.36624549169221143,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-19-', 'Dist(10, 17)', 'dip_y')",0.2987677737924729,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-19-', 'Dist(10, 17)', 'dip_z')",0.2694665537597196,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-19-', 'Dist(10, 17)', 'B1')",0.4048674088557298,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-19-', 'Dist(10, 17)', 'B5')",0.26460534455035833,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-19-', 'Dist(10, 17)', 'L')",0.26318126903046424,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-19-', 'dip_x', 'dip_y')",0.6634662199267449,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-19-', 'dip_x', 'dip_z')",0.4605463838701557,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-19-', 'dip_x', 'B1')",0.3479705245787966,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-19-', 'dip_x', 'B5')",0.43091964714630593,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-19-', 'dip_x', 'L')",0.3401716552542341,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-19-', 'dip_y', 'dip_z')",0.27731208918876293,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-19-', 'dip_y', 'B1')",0.3675380320431656,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-19-', 'dip_y', 'B5')",0.26352423460573526,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-19-', 'dip_y', 'L')",0.24432549062761655,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-19-', 'dip_z', 'B1')",0.4848994921271679,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-19-', 'dip_z', 'B5')",0.26466677076313505,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-19-', 'dip_z', 'L')",0.2897564105538686,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-19-', 'B1', 'B5')",0.41787416241430897,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-19-', 'B1', 'L')",0.28941853373038706,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-19-', 'B5', 'L')",0.24187994965016935,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-20-', 'Dist(1, 2)', 'Dist(2, 3)')",0.5385874592790545,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-20-', 'Dist(1, 2)', 'Dist(2, 9)')",0.6782413914639299,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-20-', 'Dist(1, 2)', 'Dist(18, 20)')",0.5462149437357046,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-20-', 'Dist(1, 2)', 'Dist(16, 17)')",0.7383303686690377,0.14911839816292483,0.1474383125316493,0.175156748673533,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-20-', 'Dist(1, 2)', 'Dist(10, 17)')",0.5592795466430719,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-20-', 'Dist(1, 2)', 'dip_x')",0.5867764617841899,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-20-', 'Dist(1, 2)', 'dip_y')",0.6245889824467752,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-20-', 'Dist(1, 2)', 'dip_z')",0.5352679296839673,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-20-', 'Dist(1, 2)', 'B1')",0.6248048700071879,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-20-', 'Dist(1, 2)', 'B5')",0.593984084358582,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-20-', 'Dist(1, 2)', 'L')",0.5411935614167314,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-20-', 'Dist(2, 3)', 'Dist(2, 9)')",0.34123499709572014,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-20-', 'Dist(2, 3)', 'Dist(18, 20)')",0.3558557773292934,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-20-', 'Dist(2, 3)', 'Dist(16, 17)')",0.61192515481575,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-20-', 'Dist(2, 3)', 'Dist(10, 17)')",0.32170696933281906,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-20-', 'Dist(2, 3)', 'dip_x')",0.4315833733330505,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-20-', 'Dist(2, 3)', 'dip_y')",0.45980102207439,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-20-', 'Dist(2, 3)', 'dip_z')",0.3307951496470063,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-20-', 'Dist(2, 3)', 'B1')",0.40801321941009283,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-20-', 'Dist(2, 3)', 'B5')",0.3156485923459591,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-20-', 'Dist(2, 3)', 'L')",0.31582643906651686,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-20-', 'Dist(2, 9)', 'Dist(18, 20)')",0.3061201512650813,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-20-', 'Dist(2, 9)', 'Dist(16, 17)')",0.5361779914655793,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-20-', 'Dist(2, 9)', 'Dist(10, 17)')",0.29402964222978367,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-20-', 'Dist(2, 9)', 'dip_x')",0.36872170112866964,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-20-', 'Dist(2, 9)', 'dip_y')",0.368764823347155,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-20-', 'Dist(2, 9)', 'dip_z')",0.4656682354352564,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-20-', 'Dist(2, 9)', 'B1')",0.2921827118490389,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-20-', 'Dist(2, 9)', 'B5')",0.2757748488343098,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-20-', 'Dist(2, 9)', 'L')",0.24381012481693576,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-20-', 'Dist(18, 20)', 'Dist(16, 17)')",0.5249431890918828,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-20-', 'Dist(18, 20)', 'Dist(10, 17)')",0.42633123576933396,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-20-', 'Dist(18, 20)', 'dip_x')",0.43640751651398024,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-20-', 'Dist(18, 20)', 'dip_y')",0.4815980219418522,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-20-', 'Dist(18, 20)', 'dip_z')",0.3578920806053554,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-20-', 'Dist(18, 20)', 'B1')",0.3729160599845778,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-20-', 'Dist(18, 20)', 'B5')",0.3357118842576211,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-20-', 'Dist(18, 20)', 'L')",0.29946645371444713,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-20-', 'Dist(16, 17)', 'Dist(10, 17)')",0.566194425665842,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-20-', 'Dist(16, 17)', 'dip_x')",0.7464431502773576,0.16751174081694964,0.15534529613614756,0.17325324078943186,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-20-', 'Dist(16, 17)', 'dip_y')",0.5639945275443218,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-20-', 'Dist(16, 17)', 'dip_z')",0.5465263145708998,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-20-', 'Dist(16, 17)', 'B1')",0.5625923832498174,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-20-', 'Dist(16, 17)', 'B5')",0.5267495208253936,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-20-', 'Dist(16, 17)', 'L')",0.5284245708342796,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-20-', 'Dist(10, 17)', 'dip_x')",0.39426189642502274,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-20-', 'Dist(10, 17)', 'dip_y')",0.3577086358593834,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-20-', 'Dist(10, 17)', 'dip_z')",0.28425765909696354,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-20-', 'Dist(10, 17)', 'B1')",0.40621277566845837,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-20-', 'Dist(10, 17)', 'B5')",0.2801923421950985,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-20-', 'Dist(10, 17)', 'L')",0.26580948102959356,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-20-', 'dip_x', 'dip_y')",0.5909905154980761,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-20-', 'dip_x', 'dip_z')",0.45256193106156395,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-20-', 'dip_x', 'B1')",0.3602019845672,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-20-', 'dip_x', 'B5')",0.47460879735238815,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-20-', 'dip_x', 'L')",0.3579383771227568,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-20-', 'dip_y', 'dip_z')",0.3840613263819286,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-20-', 'dip_y', 'B1')",0.45348458636777533,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-20-', 'dip_y', 'B5')",0.36725922951257384,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-20-', 'dip_y', 'L')",0.3600804679821473,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-20-', 'dip_z', 'B1')",0.4949796468296682,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-20-', 'dip_z', 'B5')",0.3120741622948655,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-20-', 'dip_z', 'L')",0.3514370005115699,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-20-', 'B1', 'B5')",0.386401270589946,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-20-', 'B1', 'L')",0.2961322050939228,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', '-18-20-', 'B5', 'L')",0.27237932895795935,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', 'Dist(1, 2)', 'Dist(2, 3)', 'Dist(2, 9)')",0.5195166791006847,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', 'Dist(1, 2)', 'Dist(2, 3)', 'Dist(18, 20)')",0.5018397501831426,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', 'Dist(1, 2)', 'Dist(2, 3)', 'Dist(16, 17)')",0.7375239847151828,0.011609839212972761,0.15810614125431008,0.18878023186096274,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', 'Dist(1, 2)', 'Dist(2, 3)', 'Dist(10, 17)')",0.5418313431759733,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', 'Dist(1, 2)', 'Dist(2, 3)', 'dip_x')",0.5921840336321513,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', 'Dist(1, 2)', 'Dist(2, 3)', 'dip_y')",0.5077593546380237,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', 'Dist(1, 2)', 'Dist(2, 3)', 'dip_z')",0.4835847562498341,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', 'Dist(1, 2)', 'Dist(2, 3)', 'B1')",0.5993551020131356,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', 'Dist(1, 2)', 'Dist(2, 3)', 'B5')",0.617778201136407,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', 'Dist(1, 2)', 'Dist(2, 3)', 'L')",0.4924995156321532,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', 'Dist(1, 2)', 'Dist(2, 9)', 'Dist(18, 20)')",0.5668571432307783,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', 'Dist(1, 2)', 'Dist(2, 9)', 'Dist(16, 17)')",0.7383399556357996,-0.7415269366829431,0.19580550639582608,0.25058634782293093,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', 'Dist(1, 2)', 'Dist(2, 9)', 'Dist(10, 17)')",0.6785986235930062,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', 'Dist(1, 2)', 'Dist(2, 9)', 'dip_x')",0.6821364919748539,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', 'Dist(1, 2)', 'Dist(2, 9)', 'dip_y')",0.513732439464113,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', 'Dist(1, 2)', 'Dist(2, 9)', 'dip_z')",0.5053206438159978,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', 'Dist(1, 2)', 'Dist(2, 9)', 'B1')",0.6031001881801095,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', 'Dist(1, 2)', 'Dist(2, 9)', 'B5')",0.547726626181825,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', 'Dist(1, 2)', 'Dist(2, 9)', 'L')",0.5038747899904059,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', 'Dist(1, 2)', 'Dist(18, 20)', 'Dist(16, 17)')",0.8411875316141736,0.5732749254834872,0.10013099007633368,0.1240413230573327,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', 'Dist(1, 2)', 'Dist(18, 20)', 'Dist(10, 17)')",0.5375764082807759,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', 'Dist(1, 2)', 'Dist(18, 20)', 'dip_x')",0.5888441699554662,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', 'Dist(1, 2)', 'Dist(18, 20)', 'dip_y')",0.5103738908898929,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', 'Dist(1, 2)', 'Dist(18, 20)', 'dip_z')",0.5112223013192922,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', 'Dist(1, 2)', 'Dist(18, 20)', 'B1')",0.6118589446971587,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', 'Dist(1, 2)', 'Dist(18, 20)', 'B5')",0.5633153514675213,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', 'Dist(1, 2)', 'Dist(18, 20)', 'L')",0.513528331234222,-inf,inf,inf,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', 'Dist(1, 2)', 'Dist(16, 17)', 'Dist(10, 17)')",0.7766136566268224,0.34407693143292384,0.12870872616176285,0.1537866940477796,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', 'Dist(1, 2)', 'Dist(16, 17)', 'dip_x')",0.8113314476200401,0.5050251116601336,0.10836493955989328,0.13359305814260847,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', 'Dist(1, 2)', 'Dist(16, 17)', 'dip_y')",0.7458390861641147,0.059803703470359015,0.15875836599837387,0.1841202587338179,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', 'Dist(1, 2)', 'Dist(16, 17)', 'dip_z')",0.7378727493851112,0.052544127216081815,0.15900945281225817,0.1848297195255093,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
"('cross', 'Dist(1, 2)', 'Dist(16, 17)', 'B1')",0.8009082171441104,0.3565378075020522,0.1425441625082319,0.15231891085010052,0.7,<modeling.LinearRegressionModel object at 0x000002CF55752E80>
