combination,r2,q2,mae,rmsd,threshold
"('cross', 'para', 'B1_6-4', 'angle_[11, 6, 4]')",0.36155145412049094,-inf,inf,inf,0.7
"('cross', 'para', 'B1_6-4', 'angle_[6, 4, 5]')",0.34525725771740257,-inf,inf,inf,0.7
"('cross', 'para', 'B1_6-4', 'angle_[1, 5, 4]')",0.40574178070456723,-inf,inf,inf,0.7
"('cross', 'para', 'B1_6-4', 'bond_length_11-6')",0.37602134784675545,-inf,inf,inf,0.7
"('cross', 'para', 'B1_6-4', 'bond_length_6-4')",0.3014927453485169,-inf,inf,inf,0.7
"('cross', 'para', 'B1_6-4', 'bond_length_1-5')",0.2889458619704798,-inf,inf,inf,0.7
"('cross', 'para', 'B1_6-4', 'bond_length_22-23')",0.29160468228004033,-inf,inf,inf,0.7
"('cross', 'para', 'B1_6-4', 'aniso')",0.2985234337439804,-inf,inf,inf,0.7
"('cross', 'para', 'B1_6-4', 'iso')",0.29039358649656055,-inf,inf,inf,0.7
"('cross', 'para', 'B1_6-4', 'energy')",0.28803669526949593,-inf,inf,inf,0.7
"('cross', 'para', 'B1_6-4', 'Frequency_Stretch_12_21')",0.4153352003016072,-inf,inf,inf,0.7
"('cross', 'para', 'B1_6-4', 'Amplitude_Stretch_12_21')",0.2897727418865752,-inf,inf,inf,0.7
"('cross', 'para', 'B5_6-4', 'L_6-4')",0.4363840637857087,-inf,inf,inf,0.7
"('cross', 'para', 'B5_6-4', 'loc_B5_6-4')",0.4374322476374336,-inf,inf,inf,0.7
"('cross', 'para', 'B5_6-4', 'B1_B5_angle_6-4')",0.4412676407544952,-inf,inf,inf,0.7
"('cross', 'para', 'B5_6-4', 'angle_[11, 6, 4]')",0.5444190466598774,-inf,inf,inf,0.7
"('cross', 'para', 'B5_6-4', 'angle_[6, 4, 5]')",0.43284568763925635,-inf,inf,inf,0.7
"('cross', 'para', 'B5_6-4', 'angle_[1, 5, 4]')",0.46871015979580277,-inf,inf,inf,0.7
"('cross', 'para', 'B5_6-4', 'bond_length_11-6')",0.4765542229058847,-inf,inf,inf,0.7
"('cross', 'para', 'B5_6-4', 'bond_length_6-4')",0.44666088181148833,-inf,inf,inf,0.7
"('cross', 'para', 'B5_6-4', 'bond_length_1-5')",0.43290819856049645,-inf,inf,inf,0.7
"('cross', 'para', 'B5_6-4', 'bond_length_22-23')",0.4536696909415804,-inf,inf,inf,0.7
"('cross', 'para', 'B5_6-4', 'aniso')",0.4479866692589648,-inf,inf,inf,0.7
"('cross', 'para', 'B5_6-4', 'iso')",0.4367737560113343,-inf,inf,inf,0.7
"('cross', 'para', 'B5_6-4', 'energy')",0.4750324315179034,-inf,inf,inf,0.7
"('cross', 'para', 'B5_6-4', 'Frequency_Stretch_12_21')",0.5681270502982028,-inf,inf,inf,0.7
"('cross', 'para', 'B5_6-4', 'Amplitude_Stretch_12_21')",0.4832971358012579,-inf,inf,inf,0.7
"('cross', 'para', 'L_6-4', 'loc_B5_6-4')",0.25016588987595034,-inf,inf,inf,0.7
"('cross', 'para', 'L_6-4', 'B1_B5_angle_6-4')",0.24461703374968957,-inf,inf,inf,0.7
"('cross', 'para', 'L_6-4', 'angle_[11, 6, 4]')",0.2588171986042139,-inf,inf,inf,0.7
"('cross', 'para', 'L_6-4', 'angle_[6, 4, 5]')",0.3442335273670738,-inf,inf,inf,0.7
"('cross', 'para', 'L_6-4', 'angle_[1, 5, 4]')",0.4025530228734736,-inf,inf,inf,0.7
"('cross', 'para', 'L_6-4', 'bond_length_11-6')",0.36457391174078635,-inf,inf,inf,0.7
"('cross', 'para', 'L_6-4', 'bond_length_6-4')",0.2882490304983325,-inf,inf,inf,0.7
"('cross', 'para', 'L_6-4', 'bond_length_1-5')",0.24373882490999177,-inf,inf,inf,0.7
"('cross', 'para', 'L_6-4', 'bond_length_22-23')",0.25364185189642974,-inf,inf,inf,0.7
"('cross', 'para', 'L_6-4', 'aniso')",0.30215615097307646,-inf,inf,inf,0.7
"('cross', 'para', 'L_6-4', 'iso')",0.2473335189014395,-inf,inf,inf,0.7
"('cross', 'para', 'L_6-4', 'energy')",0.2645276625878046,-inf,inf,inf,0.7
"('cross', 'para', 'L_6-4', 'Frequency_Stretch_12_21')",0.2765145989220509,-inf,inf,inf,0.7
"('cross', 'para', 'L_6-4', 'Amplitude_Stretch_12_21')",0.2441429626361693,-inf,inf,inf,0.7
"('cross', 'para', 'loc_B5_6-4', 'B1_B5_angle_6-4')",0.250285311772522,-inf,inf,inf,0.7
"('cross', 'para', 'loc_B5_6-4', 'angle_[11, 6, 4]')",0.26762578350092225,-inf,inf,inf,0.7
"('cross', 'para', 'loc_B5_6-4', 'angle_[6, 4, 5]')",0.350171825441022,-inf,inf,inf,0.7
"('cross', 'para', 'loc_B5_6-4', 'angle_[1, 5, 4]')",0.3997958655316288,-inf,inf,inf,0.7
"('cross', 'para', 'loc_B5_6-4', 'bond_length_11-6')",0.3853298567582917,-inf,inf,inf,0.7
"('cross', 'para', 'loc_B5_6-4', 'bond_length_6-4')",0.2956496458374285,-inf,inf,inf,0.7
"('cross', 'para', 'loc_B5_6-4', 'bond_length_1-5')",0.2515664531686146,-inf,inf,inf,0.7
"('cross', 'para', 'loc_B5_6-4', 'bond_length_22-23')",0.2617665535529401,-inf,inf,inf,0.7
"('cross', 'para', 'loc_B5_6-4', 'aniso')",0.29334573763173344,-inf,inf,inf,0.7
"('cross', 'para', 'loc_B5_6-4', 'iso')",0.2526603300154985,-inf,inf,inf,0.7
"('cross', 'para', 'loc_B5_6-4', 'energy')",0.2668152955116543,-inf,inf,inf,0.7
"('cross', 'para', 'loc_B5_6-4', 'Frequency_Stretch_12_21')",0.2860650289125489,-inf,inf,inf,0.7
"('cross', 'para', 'loc_B5_6-4', 'Amplitude_Stretch_12_21')",0.25091469886901296,-inf,inf,inf,0.7
"('cross', 'para', 'B1_B5_angle_6-4', 'angle_[11, 6, 4]')",0.2638122760142628,-inf,inf,inf,0.7
"('cross', 'para', 'B1_B5_angle_6-4', 'angle_[6, 4, 5]')",0.34626443466738177,-inf,inf,inf,0.7
"('cross', 'para', 'B1_B5_angle_6-4', 'angle_[1, 5, 4]')",0.4142274806362366,-inf,inf,inf,0.7
"('cross', 'para', 'B1_B5_angle_6-4', 'bond_length_11-6')",0.3645164967126304,-inf,inf,inf,0.7
"('cross', 'para', 'B1_B5_angle_6-4', 'bond_length_6-4')",0.29051332328935076,-inf,inf,inf,0.7
"('cross', 'para', 'B1_B5_angle_6-4', 'bond_length_1-5')",0.2457984195849896,-inf,inf,inf,0.7
"('cross', 'para', 'B1_B5_angle_6-4', 'bond_length_22-23')",0.26016102891046755,-inf,inf,inf,0.7
"('cross', 'para', 'B1_B5_angle_6-4', 'aniso')",0.2925492725704887,-inf,inf,inf,0.7
"('cross', 'para', 'B1_B5_angle_6-4', 'iso')",0.24783564563073368,-inf,inf,inf,0.7
"('cross', 'para', 'B1_B5_angle_6-4', 'energy')",0.2643704983364398,-inf,inf,inf,0.7
"('cross', 'para', 'B1_B5_angle_6-4', 'Frequency_Stretch_12_21')",0.2800627524219088,-inf,inf,inf,0.7
"('cross', 'para', 'B1_B5_angle_6-4', 'Amplitude_Stretch_12_21')",0.24677291046707628,-inf,inf,inf,0.7
"('cross', 'para', 'angle_[11, 6, 4]', 'angle_[6, 4, 5]')",0.5961989758013113,-inf,inf,inf,0.7
"('cross', 'para', 'angle_[11, 6, 4]', 'angle_[1, 5, 4]')",0.4927296244899466,-inf,inf,inf,0.7
"('cross', 'para', 'angle_[11, 6, 4]', 'bond_length_11-6')",0.41796502525523016,-inf,inf,inf,0.7
"('cross', 'para', 'angle_[11, 6, 4]', 'bond_length_6-4')",0.684431878985916,-inf,inf,inf,0.7
"('cross', 'para', 'angle_[11, 6, 4]', 'bond_length_1-5')",0.2600597285988565,-inf,inf,inf,0.7
"('cross', 'para', 'angle_[11, 6, 4]', 'bond_length_22-23')",0.2722481133628729,-inf,inf,inf,0.7
"('cross', 'para', 'angle_[11, 6, 4]', 'aniso')",0.36070453844304196,-inf,inf,inf,0.7
"('cross', 'para', 'angle_[11, 6, 4]', 'iso')",0.2634091000082148,-inf,inf,inf,0.7
"('cross', 'para', 'angle_[11, 6, 4]', 'energy')",0.3220648105105308,-inf,inf,inf,0.7
"('cross', 'para', 'angle_[11, 6, 4]', 'Frequency_Stretch_12_21')",0.28029225116327283,-inf,inf,inf,0.7
"('cross', 'para', 'angle_[11, 6, 4]', 'Amplitude_Stretch_12_21')",0.27676884744493324,-inf,inf,inf,0.7
"('cross', 'para', 'angle_[6, 4, 5]', 'angle_[1, 5, 4]')",0.39694917599986235,-inf,inf,inf,0.7
"('cross', 'para', 'angle_[6, 4, 5]', 'bond_length_11-6')",0.4029532261682127,-inf,inf,inf,0.7
"('cross', 'para', 'angle_[6, 4, 5]', 'bond_length_6-4')",0.40793655166129705,-inf,inf,inf,0.7
"('cross', 'para', 'angle_[6, 4, 5]', 'bond_length_1-5')",0.35499170235906463,-inf,inf,inf,0.7
"('cross', 'para', 'angle_[6, 4, 5]', 'bond_length_22-23')",0.3498029813070819,-inf,inf,inf,0.7
"('cross', 'para', 'angle_[6, 4, 5]', 'aniso')",0.3452485900984479,-inf,inf,inf,0.7
"('cross', 'para', 'angle_[6, 4, 5]', 'iso')",0.34465396545289184,-inf,inf,inf,0.7
"('cross', 'para', 'angle_[6, 4, 5]', 'energy')",0.35009792234002624,-inf,inf,inf,0.7
"('cross', 'para', 'angle_[6, 4, 5]', 'Frequency_Stretch_12_21')",0.6978097233880508,-inf,inf,inf,0.7
"('cross', 'para', 'angle_[6, 4, 5]', 'Amplitude_Stretch_12_21')",0.37028860067558245,-inf,inf,inf,0.7
"('cross', 'para', 'angle_[1, 5, 4]', 'bond_length_11-6')",0.4518445771131915,-inf,inf,inf,0.7
"('cross', 'para', 'angle_[1, 5, 4]', 'bond_length_6-4')",0.4017971724039855,-inf,inf,inf,0.7
"('cross', 'para', 'angle_[1, 5, 4]', 'bond_length_1-5')",0.4426401886261675,-inf,inf,inf,0.7
"('cross', 'para', 'angle_[1, 5, 4]', 'bond_length_22-23')",0.3984752269433768,-inf,inf,inf,0.7
"('cross', 'para', 'angle_[1, 5, 4]', 'aniso')",0.403142047552851,-inf,inf,inf,0.7
"('cross', 'para', 'angle_[1, 5, 4]', 'iso')",0.398601046511304,-inf,inf,inf,0.7
"('cross', 'para', 'angle_[1, 5, 4]', 'energy')",0.3983590307918433,-inf,inf,inf,0.7
"('cross', 'para', 'angle_[1, 5, 4]', 'Frequency_Stretch_12_21')",0.5683424322144041,-inf,inf,inf,0.7
"('cross', 'para', 'angle_[1, 5, 4]', 'Amplitude_Stretch_12_21')",0.41388409124901215,-inf,inf,inf,0.7
"('cross', 'para', 'bond_length_11-6', 'bond_length_6-4')",0.3717707819516918,-inf,inf,inf,0.7
"('cross', 'para', 'bond_length_11-6', 'bond_length_1-5')",0.3620648773354628,-inf,inf,inf,0.7
"('cross', 'para', 'bond_length_11-6', 'bond_length_22-23')",0.3623623891111223,-inf,inf,inf,0.7
"('cross', 'para', 'bond_length_11-6', 'aniso')",0.3814432163461706,-inf,inf,inf,0.7
"('cross', 'para', 'bond_length_11-6', 'iso')",0.3712567244586129,-inf,inf,inf,0.7
"('cross', 'para', 'bond_length_11-6', 'energy')",0.3794277369367127,-inf,inf,inf,0.7
"('cross', 'para', 'bond_length_11-6', 'Frequency_Stretch_12_21')",0.4016764370979108,-inf,inf,inf,0.7
"('cross', 'para', 'bond_length_11-6', 'Amplitude_Stretch_12_21')",0.36189233794040276,-inf,inf,inf,0.7
"('cross', 'para', 'bond_length_6-4', 'bond_length_1-5')",0.29151818250348616,-inf,inf,inf,0.7
"('cross', 'para', 'bond_length_6-4', 'bond_length_22-23')",0.2984407266664507,-inf,inf,inf,0.7
"('cross', 'para', 'bond_length_6-4', 'aniso')",0.30512765564950783,-inf,inf,inf,0.7
"('cross', 'para', 'bond_length_6-4', 'iso')",0.2930064971230938,-inf,inf,inf,0.7
"('cross', 'para', 'bond_length_6-4', 'energy')",0.28894621245028207,-inf,inf,inf,0.7
"('cross', 'para', 'bond_length_6-4', 'Frequency_Stretch_12_21')",0.6446076660413582,-inf,inf,inf,0.7
"('cross', 'para', 'bond_length_6-4', 'Amplitude_Stretch_12_21')",0.2965938215358034,-inf,inf,inf,0.7
"('cross', 'para', 'bond_length_1-5', 'bond_length_22-23')",0.25622315349514424,-inf,inf,inf,0.7
"('cross', 'para', 'bond_length_1-5', 'aniso')",0.29353182643653186,-inf,inf,inf,0.7
"('cross', 'para', 'bond_length_1-5', 'iso')",0.24756981322413196,-inf,inf,inf,0.7
"('cross', 'para', 'bond_length_1-5', 'energy')",0.2680880378238705,-inf,inf,inf,0.7
"('cross', 'para', 'bond_length_1-5', 'Frequency_Stretch_12_21')",0.2765661234504557,-inf,inf,inf,0.7
"('cross', 'para', 'bond_length_1-5', 'Amplitude_Stretch_12_21')",0.24651670219330968,-inf,inf,inf,0.7
"('cross', 'para', 'bond_length_22-23', 'aniso')",0.2974366785881485,-inf,inf,inf,0.7
"('cross', 'para', 'bond_length_22-23', 'iso')",0.25474153793313903,-inf,inf,inf,0.7
"('cross', 'para', 'bond_length_22-23', 'energy')",0.2697333634060374,-inf,inf,inf,0.7
"('cross', 'para', 'bond_length_22-23', 'Frequency_Stretch_12_21')",0.2925846534780273,-inf,inf,inf,0.7
"('cross', 'para', 'bond_length_22-23', 'Amplitude_Stretch_12_21')",0.25304116421178824,-inf,inf,inf,0.7
"('cross', 'para', 'aniso', 'iso')",0.30506238861779844,-inf,inf,inf,0.7
"('cross', 'para', 'aniso', 'energy')",0.2960648956633417,-inf,inf,inf,0.7
"('cross', 'para', 'aniso', 'Frequency_Stretch_12_21')",0.3881889254795674,-inf,inf,inf,0.7
"('cross', 'para', 'aniso', 'Amplitude_Stretch_12_21')",0.2960491170969496,-inf,inf,inf,0.7
"('cross', 'para', 'iso', 'energy')",0.26355939144283114,-inf,inf,inf,0.7
"('cross', 'para', 'iso', 'Frequency_Stretch_12_21')",0.28648241508389527,-inf,inf,inf,0.7
"('cross', 'para', 'iso', 'Amplitude_Stretch_12_21')",0.24719253555891885,-inf,inf,inf,0.7
"('cross', 'para', 'energy', 'Frequency_Stretch_12_21')",0.37162969708835414,-inf,inf,inf,0.7
"('cross', 'para', 'energy', 'Amplitude_Stretch_12_21')",0.2633817212716184,-inf,inf,inf,0.7
"('cross', 'para', 'Frequency_Stretch_12_21', 'Amplitude_Stretch_12_21')",0.3187646020886127,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Frequency_Bending_17-18', 'Cross_mag_Bending_17-18')",0.4507675726984004,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Frequency_Bending_17-18', 'dipole_x_11-6-4')",0.29923723982271944,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Frequency_Bending_17-18', 'dipole_y_11-6-4')",0.276194967427864,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Frequency_Bending_17-18', 'dipole_z_11-6-4')",0.34279527004157373,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Frequency_Bending_17-18', 'total_dipole_11-6-4')",0.2699142933976114,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Frequency_Bending_17-18', 'dipole_x_10-11-12')",0.2684550541260007,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Frequency_Bending_17-18', 'dipole_y_10-11-12')",0.31151527570773785,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Frequency_Bending_17-18', 'dipole_z_10-11-12')",0.3220227871251793,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Frequency_Bending_17-18', 'total_dipole_10-11-12')",0.2699142933976114,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Frequency_Bending_17-18', 'dipole_x_11-12-5')",0.2945966823291385,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Frequency_Bending_17-18', 'dipole_y_11-12-5')",0.2742865586693496,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Frequency_Bending_17-18', 'dipole_z_11-12-5')",0.3175212192397302,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Frequency_Bending_17-18', 'total_dipole_11-12-5')",0.2699142933976114,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Frequency_Bending_17-18', 'dipole_x_4-5-1')",0.3036207110961481,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Frequency_Bending_17-18', 'dipole_y_4-5-1')",0.27007741861834267,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Frequency_Bending_17-18', 'dipole_z_4-5-1')",0.28053507949088496,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Frequency_Bending_17-18', 'total_dipole_4-5-1')",0.2699142933976114,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Frequency_Bending_17-18', 'dipole_x_4-3-2')",0.2799434015408029,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Frequency_Bending_17-18', 'dipole_y_4-3-2')",0.28406642148703853,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Frequency_Bending_17-18', 'dipole_z_4-3-2')",0.3434942015252703,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Frequency_Bending_17-18', 'total_dipole_4-3-2')",0.2699142933976114,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Frequency_Bending_17-18', 'dipole_x_1-2-3')",0.2981209306598026,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Frequency_Bending_17-18', 'dipole_y_1-2-3')",0.26730968255826126,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Frequency_Bending_17-18', 'dipole_z_1-2-3')",0.3244973191085303,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Frequency_Bending_17-18', 'total_dipole_1-2-3')",0.2699142933976114,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Frequency_Bending_17-18', 'nbo_atom_3')",0.3776451379363873,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Frequency_Bending_17-18', 'nbo_atom_5')",0.3265057535271295,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Frequency_Bending_17-18', 'nbo_atom_11')",0.3279992876351906,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Frequency_Bending_17-18', 'nbo_atom_12')",0.2702649995166543,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Frequency_Bending_17-18', 'nbo_atom_4')",0.40775251169368687,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Frequency_Bending_17-18', 'nbo_atom_6')",0.29181542774840774,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Frequency_Bending_17-18', 'nbo_atom_20')",0.2858279573706436,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Frequency_Bending_17-18', 'nbo_atom_21')",0.2717132971214987,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Frequency_Bending_17-18', 'nbo_atom_22')",0.403772878035097,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Frequency_Bending_17-18', 'nbo_atom_7')",0.2748478815228278,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Frequency_Bending_17-18', 'hirshfeld_atom_3')",0.427259119864391,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Frequency_Bending_17-18', 'hirshfeld_atom_5')",0.3091286894430888,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Frequency_Bending_17-18', 'hirshfeld_atom_11')",0.36723136130482814,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Frequency_Bending_17-18', 'hirshfeld_atom_12')",0.2732340901746779,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Frequency_Bending_17-18', 'hirshfeld_atom_4')",0.42815894758661444,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Frequency_Bending_17-18', 'hirshfeld_atom_6')",0.2865620589375165,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Frequency_Bending_17-18', 'hirshfeld_atom_20')",0.4011733680539302,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Frequency_Bending_17-18', 'hirshfeld_atom_21')",0.28025900461935394,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Frequency_Bending_17-18', 'hirshfeld_atom_22')",0.46489316749349463,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Frequency_Bending_17-18', 'hirshfeld_atom_7')",0.3021132870429065,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Frequency_Bending_17-18', 'nbo_diff_3-5')",0.411129211780797,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Frequency_Bending_17-18', 'nbo_diff_5-12')",0.3279389891638864,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Frequency_Bending_17-18', 'nbo_diff_3-11')",0.44155334490364817,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Frequency_Bending_17-18', 'hirshfeld_diff_3-5')",0.4197378176779416,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Frequency_Bending_17-18', 'hirshfeld_diff_5-12')",0.33028077722690363,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Frequency_Bending_17-18', 'hirshfeld_diff_3-11')",0.5031505277904188,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Frequency_Bending_17-18', 'B1_4-6')",0.26769255516827517,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Frequency_Bending_17-18', 'B5_4-6')",0.28872716084503036,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Frequency_Bending_17-18', 'L_4-6')",0.26806690386995147,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Frequency_Bending_17-18', 'loc_B5_4-6')",0.27109463551313706,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Frequency_Bending_17-18', 'B1_B5_angle_4-6')",0.2670555899066549,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Frequency_Bending_17-18', 'B1_6-4')",0.30913288847309883,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Frequency_Bending_17-18', 'B5_6-4')",0.43402923184986864,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Frequency_Bending_17-18', 'L_6-4')",0.26712887919795647,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Frequency_Bending_17-18', 'loc_B5_6-4')",0.278631912028257,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Frequency_Bending_17-18', 'B1_B5_angle_6-4')",0.2770989165497363,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Frequency_Bending_17-18', 'angle_[11, 6, 4]')",0.2876025079098091,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Frequency_Bending_17-18', 'angle_[6, 4, 5]')",0.3606196942701404,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Frequency_Bending_17-18', 'angle_[1, 5, 4]')",0.42211073119220477,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Frequency_Bending_17-18', 'bond_length_11-6')",0.44009655765689504,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Frequency_Bending_17-18', 'bond_length_6-4')",0.3028687934921842,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Frequency_Bending_17-18', 'bond_length_1-5')",0.281420071773549,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Frequency_Bending_17-18', 'bond_length_22-23')",0.2824106126521927,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Frequency_Bending_17-18', 'aniso')",0.328320311976116,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Frequency_Bending_17-18', 'iso')",0.27365576482415477,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Frequency_Bending_17-18', 'energy')",0.28435616782939155,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Frequency_Bending_17-18', 'Frequency_Stretch_12_21')",0.3414114681835394,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Frequency_Bending_17-18', 'Amplitude_Stretch_12_21')",0.2668900108142356,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Cross_mag_Bending_17-18', 'dipole_x_11-6-4')",0.5181232010270735,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Cross_mag_Bending_17-18', 'dipole_y_11-6-4')",0.44823683558552985,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Cross_mag_Bending_17-18', 'dipole_z_11-6-4')",0.482109486753596,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Cross_mag_Bending_17-18', 'total_dipole_11-6-4')",0.45961414991792415,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Cross_mag_Bending_17-18', 'dipole_x_10-11-12')",0.4562948119539665,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Cross_mag_Bending_17-18', 'dipole_y_10-11-12')",0.5018292630787096,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Cross_mag_Bending_17-18', 'dipole_z_10-11-12')",0.48586759107770827,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Cross_mag_Bending_17-18', 'total_dipole_10-11-12')",0.45961414991792415,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Cross_mag_Bending_17-18', 'dipole_x_11-12-5')",0.45598937247133997,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Cross_mag_Bending_17-18', 'dipole_y_11-12-5')",0.4930883619264145,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Cross_mag_Bending_17-18', 'dipole_z_11-12-5')",0.48174825552481404,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Cross_mag_Bending_17-18', 'total_dipole_11-12-5')",0.45961414991792415,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Cross_mag_Bending_17-18', 'dipole_x_4-5-1')",0.4666472682663323,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Cross_mag_Bending_17-18', 'dipole_y_4-5-1')",0.4836346592891583,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Cross_mag_Bending_17-18', 'dipole_z_4-5-1')",0.4539938187644752,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Cross_mag_Bending_17-18', 'total_dipole_4-5-1')",0.45961414991792415,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Cross_mag_Bending_17-18', 'dipole_x_4-3-2')",0.49885545960640154,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Cross_mag_Bending_17-18', 'dipole_y_4-3-2')",0.4491078354249568,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Cross_mag_Bending_17-18', 'dipole_z_4-3-2')",0.48256774980464845,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Cross_mag_Bending_17-18', 'total_dipole_4-3-2')",0.45961414991792415,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Cross_mag_Bending_17-18', 'dipole_x_1-2-3')",0.49959479297213005,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Cross_mag_Bending_17-18', 'dipole_y_1-2-3')",0.45852448216425934,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Cross_mag_Bending_17-18', 'dipole_z_1-2-3')",0.4580956983761827,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Cross_mag_Bending_17-18', 'total_dipole_1-2-3')",0.45961414991792415,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Cross_mag_Bending_17-18', 'nbo_atom_3')",0.45183706195615114,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Cross_mag_Bending_17-18', 'nbo_atom_5')",0.44835566423569684,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Cross_mag_Bending_17-18', 'nbo_atom_11')",0.5296447965825607,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Cross_mag_Bending_17-18', 'nbo_atom_12')",0.5157868419730922,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Cross_mag_Bending_17-18', 'nbo_atom_4')",0.46409490342236537,-inf,inf,inf,0.7
"('cross', 'para_angle', 'Cross_mag_Bending_17-18', 'nbo_atom_6')",0.44893242127257726,-inf,inf,inf,0.7
